	Link	Title	Text
0	http://www.foxnews.com/story/2005/06/19/lebanese-vote-in-last-round-elections	Lebanese Vote in Last Round of Elections	
1	http://www.foxnews.com/politics/2010/10/14/power-play-update-state-race-nevada-senate.html	Power Play Update: State of the Race – Nevada Senate	
2	http://www.foxnews.com/story/0,2933,474026,00.html	Loser Disputes Bangladeshi Election Results	
3	http://www.foxnews.com/story/2003/08/11/california-determines-recall-ballot-order	California Determines Recall Ballot Order	
4	http://www.foxnews.com/story/0,2933,467404,00.html	Former Ecuadorean President, 'Owner' of Ecuador Dies at 77	
5	http://www.foxnews.com/politics/2010/09/29/tea-party-movement-major-force.html	Tea Party Movement Emerges as Major Force	
6	http://www.foxnews.com/politics/2008/12/12/bakers-dirty-dozen-political-scandal.html	A Baker's (Dirty) Dozen of Political Scandal	
7	http://www.foxnews.com/story/0,2933,255181,00.html	Richardson Wants Democratic Presidential Candidates to Sign No-Negative Campaigning Pledge	
8	http://www.foxnews.com/story/0,2933,460065,00.html	Court Ruling Brings Down Thai Government	
9	http://www.foxnews.com/politics/2011/08/10/obamas-2012-presence-in-iowa-is-stark-contrast-to-2008-campaign.html	Obama's 2012 Presence in Iowa Is Stark Contrast to Nonstop 2008 Campaign	
