	Link	Title	Text
0	http://www.foxnews.com/entertainment/2016/03/18/dave-mustaine-says-too-many-musicians-treat-fans-poorly.html	Dave Mustaine says too many musicians treat fans poorly	
1	http://www.foxnews.com/world/2016/07/18/look-at-what-next-after-attempted-coup-in-turkey.html	A look at what's next after attempted coup in Turkey	
2	http://www.foxnews.com/world/2016/09/13/former-israeli-president-shimon-peres-hospitalized-after-stroke.html	Former Israeli president Shimon Peres hospitalized after stroke	
3	http://www.foxnews.com/us/2016/09/13/use-this-mind-trick-to-get-someone-to-tell-truth.html	Use This Mind Trick to Get Someone to Tell You the Truth	
4	http://www.foxnews.com/opinion/2016/09/13/cal-thomas-hillarys-deplorables-and-lefts-contempt-for-traditional-americans.html	Cal Thomas: Hillary's 'deplorables' and the left's contempt for traditional Americans	
5	http://www.foxnews.com/entertainment/2016/03/23/gq-republishes-melania-trump-photo-shoot-that-utah-super-pac-used-in-ad.html	British GQ republished Melania Trump shoot in March that group used for meme	
6	http://www.foxnews.com/world/2016/09/13/ex-speaker-latest-to-fall-in-brazil-corruption-scandals.html	Ex-speaker latest to fall in Brazil's corruption scandals	
7	http://www.foxnews.com/politics/2015/07/04/sanders-bernstorms-through-iowa-draws-iowa-biggest-crowds.html	Sanders 'Bernstorms' through Iowa, draws Iowa's biggest crowds	
8	http://www.foxnews.com/politics/2016/06/16/clinton-wins-endorsement-afl-cio.html	Clinton wins endorsement of the AFL-CIO	
9	http://www.foxnews.com/us/2016/09/11/america-marks-15-year-anniversary-911-attacks.html	America marks 15-year anniversary of 9/11 attacks	
