	Link	Text	Title
0	http://www.slate.com/articles/news_and_politics/politics/2012/11/romney_counting_on_large_white_turnout_election_day_romney_s_ray_of_hope.html	"Every day until the election, Slate will offer up one reason to be optimistic for your candidate. Today is Election Day. Today's Good News for Romney: On Election Day, the math still isn't in Romney's favor, but it's not over. Romney thinks his path to victory is to win 61 percent of white voters as long as white voters comprise 74 percent of the vote--and the Obama camp agrees. One campaign staffer told the Daily Beast the biggest fear was ""a huge white turnout. Kind of like what Bush hit us (John Kerry) with in '04."" The latest polls show 59 percent of white voters supporting Romney--the biggest racial split since 1988. Meanwhile, we already have the data on early voting, which shows that there were fewer registered Democrats voting early this year than there were in 2008 by a 4- to 8-point margin across swing states. Though the Obama camp has reason to be optimistic, they should be concerned about turning out the base, and the early voting numbers aren't a great sign. See Mitt Romney's earlier rays of hope. See Barack Obama's earlier rays of hope."	Why Today Could Still Be Mitt Romney's Day
1	http://www.slate.com/articles/news_and_politics/politics/features/2012/election_day_2012/presidential_election_rush_limbaugh_has_already_begin_to_spin_election_day.html	"John, I've just stopped by Columbus, Ohio's 28-E, a precinct in the diverse suburbs east of the city. Most people in the steady lunchtime line were black. Add this to my small pile of anecdotes from Virginia, which has memorably huge lines in Northern Virginia and Richmond. And add something else--the absence of any presence from True the Vote, the independent, conservative, poll-watching organization that grew out of the Tea Party. Before I got to the polls, True the Vote had an announcement: It was going to have trouble policing Ohio's Franklin County. In order to watch the polls and potentially challenge voters, you have to either 1) be a member of a major party or 2) get five possible watchers to sign a form saying they can do it. True the Vote filled out the forms, but the Franklin County Board of Elections rejected them, explaining that the documents might have been falsified. True the Vote, predictably, called this ""a final, desperate attempt to deny citizens their right to observe elections."" But Democrats remained sort of worried that the True the Vote crew would show up anyway. The people on the forms didn't pick up when I called. They didn't show up in east Columbus. A Democratic poll watcher, Phil Hart, sat sketching a table while a Republican poll watcher, Chris Walsh, was checking his phone. They'd both heard the True the Vote ""falsification"" rumor and found it amusing. ""Wouldn't that be ironic!"" Hart said. Neither of them was challenging any voters. We're going to see more paranoia before this ends. I'm listening to Rush Limbaugh as I drive, and he's informing listeners that a test page put up at Cincinnati.com, a list of early votes that was just written for fun to check the system, is possibly legit. ""It has Romney up by 90,000!"" Limbaugh said. True the Vote may be wasting the precious time of Tea Partiers who could be getting out the vote. Limbaugh's at least serving as a distraction."	Election Day Dispatches
2	http://www.slate.com/articles/news_and_politics/politics/features/2012/election_day_2012/presidential_election_barack_obama_and_mitt_romney_s_campaigns_are_spinning.html	Dave, Give me anecdotes. I can match them against the campaigns. So, for example, the Obama campaign says there are long lines in Madison, Wisc. and I rate that true because people on the ground there report long lines and lots of same-day registration. The Romney campaign says the vote is down in the Democratic stronghold of Miami-Dade County, and I rate that as not true because of stories of people waiting in line and my television screen which shows people in a line in Miami-Dade that seems to stretch to Georgia. On CNN, they are people saying they've waited in line for three hours. This is the last desperate gasp of the spin war. Here's what I'm hearing from the campaigns. From the Obama campaign: Those Madison lines are long. This is Dane County, a big Obama area. The Obama campaign said 10 percent of its 2008 tally came from same-day voter registrations on Election Day. They're banking on it again. So if this holds all day, it's a sign Obama is running up the score in the areas he needs to win. Obama folks are also reporting big turnouts in their strongholds of Cuyahoga County in Ohio and across northern Virginia. Team Romney's best turnout facts on background from the campaign: Two-hour lines reported in Florida's Walton County, a county that voted 73.2 percent for George W. Bush in 2004--21 points above the statewide percentage for Bush. Sounds impressive, but Walton is a pretty small county. There are lots of other GOP strongholds they should be boasting about. Walton went for McCain by 72 percent, which means it is the reddest of the red. The Romney camp is also saying there are hour-plus lines in Florida's Escambia County (Pensacola). This is a more robust county and would mean that Republicans are turning out their vote, if this is a sign of genuine turnout. Also news out of Pasco: long lines and Republicans outvoting Democrats by nearly 2 to 1, says the Romney team. The Romney campaign calls this a swing county, but it's not really a swing county. In 2008, Barack Obama carried Florida by 3 percentage points. He lost Pasco County. Two years ago, Rick Scott narrowly won the governor's mansion by 1 point. His won Pasco by 9.	Election Day Dispatches
3	http://www.slate.com/articles/news_and_politics/politics/2012/11/presidential_electin_mitt_romney_ends_his_ohio_campaign_explaining_why_only.html	"COLUMBUS, Ohio--There's a moment in the middle of Mitt Romney's ""closing argument"" when he admits that his fellow Republicans have been--for want of a better word--jerks. He got there 15 minutes into his final Ohio speech, after he and his wife, Ann, exited an airplane that had been slowly and dramatically parked in front of the crowd to the ear-splitting sounds of Aaron Copland's ""Fanfare for the Common Man."" ""If the president were to be re-elected,"" said Romney, ""he still wouldn't be able to work with the people in Congress, of course, because he's ignored them. He's attacked them. He's blamed them. The debt ceiling will come up again. And then there'll be a threat of shutdown or default. And if that happens, the economy will become frozen. You'll have a harder time finding jobs. The president was right when he said he can't change Washington from the inside, only from the outside. Let's give him that chance!"" Those words got floor-stomping cheers from the crowd of 10,000 or so Republicans, which included two members of the aforementioned Congress. Those guys had been there, voting in unison against the February 2009 stimulus package. Rep. Eric Cantor, now the House majority leader, had told Republicans not to vote for the bill, to deny it any ""bipartisan"" cover when Barack Obama's approval was at his apex. When the GOP obliged, Cantor's office released a video called ""The House Republicans Are Back!"" Calculations of all the alleged stimulus waste appeared onscreen as Aerosmith's Steven Tyler screamed, ""I'm baaaaaack! I'm back in the saddle again!"" At this late date it feels strange to argue that the Republican Party, in the Obama era, has been unusually obstructionist. Senate Republicans have filibustered bills and judges at a steadier pace than any previous Congress. The current class of House Republicans bent the debt ceiling vote into a showdown over spending cuts. After the pathetic compromise that ended that fight--the sequester, an automatic $1.4 billion of spending cuts that will probably get punted--Standard & Poor's downgraded America's credit rating and moaned that ""the majority of Republicans in Congress continue to resist any measure that would raise revenues."" Hearing Mitt Romney say he'll fix this problem is like watching Cleavon Little hold himself ""hostage"" in Blazing Saddles. But he's trying to collect on a bet that Republicans placed years ago. Since January 2009, they've denied Democrats cover on their own bills, expecting voters to blame the president when Washington failed. If it doesn't work today, it will go down as one of the weakest long games in political history. Here's the first problem. Voters don't actually hold President Obama responsible for everything that's gone wrong in their capital. According to Gallup, the president enters Election Day with a 52 percent approval rating--not that unusual, after months of campaigning and mudslinging. More compelling are the polls that have shown, consistently, that voters bear residual ill will against the last Republican president. In mid-September, when CNN asked voters whether they blame Barack Obama or George W. Bush for their economic problems, 38 percent said Obama and 54 percent said Bush. This was four full years after Lehman Bros. But Republicans have never taken that seriously. On Fox News or talk radio, the very mention of Bush starts the conservative host laughing at the pathetic idea of ""blaming Bush for everything."" In Columbus, Romney hit the nerve like this: ""On January 20, I won't just take office. I'll take responsibility."" This shifts the ""blame Republicans"" burden from the voters, who believe it, to the president, who sounds pathetic when he says it. ""A lot of people who blame Congress are probably the people who get their information from the evening news, which slants the story against Congress,"" said Lisa Pranckh, a Dublin, Ohio, mom at the Columbus rally. The ""blame Obama"" case should be easy to make. In September, Bob Woodward published a tick-tock of the debt ceiling fight. It was, by far, the most jaded and damning portrait of the president published by a journalist with access. (This excludes Ed Klein and his secondhand anonymous sources.) The Romney campaign immediately lifted one anecdote from the book for a TV ad, telling voters that the hapless Obama couldn't even get Democrats to listen to him during the stimulus fight. In October, after Romney blamed Obama for the sequester--which was purely a product of the debt deal, and which Paul Ryan supported--Woodward spoke up, confirming that White House Chief of Staff Jack Lew had endorsed the idea, as a trigger for a better deal. In Woodward's telling, as well as Romney's, it doesn't matter that Republicans were intransigent. What matters is that Obama did not win them over. Weak presidents happen. John F. Kennedy didn't know how to get big bills through Congress. Neither--more importantly, for Republican purposes--did Jimmy Carter. Of course the problems in Washington are Obama's fault. If voters agree with that analysis, Republicans can undo it. What if they don't? Ask that question and you see how dangerous the ""no bipartisan cover"" bet was. Republicans expected to be running against a president whose signature achievement, the Affordable Care Act, would be struck down by the Supreme Court. They expected that from the day they won their first lower court case to the moment they actually got to Page 6 of the court's decision. Had it happened, the strategy of denying bipartisan cover to Obama--and some buy-ins that Republicans might have liked--would have worked. But as soon as the court upheld the law, voters stopped thinking of it as unconstitutional. Also part of this bet: Control of the U.S. Senate. In 2010, Republicans thought they had a bank-shot chance of winning control of the chamber. They did spectacularly well, but lousy candidates in Nevada, Delaware, and Colorado (though I always feel bad about lumping Colorado's Ken Buck together with Christine O'Donnell) kept them at 47 seats. This year, they were dead-bang certain that they'd take the Senate. If the polls are right, they won't. That's why Romney's close-out speech refers to ""executive orders"" that will undo Obamacare, not to anything that can pass the Senate. Why are they losing the Senate races? Consult the map. In Maine, the retirement of liberal Republican Olympia Snowe has opened the door for Angus King, a liberal independent who has run against the very idea of the modern, filibustery Senate. In Massachusetts, Elizabeth Warren is now favored (narrowly) to beat Sen. Scott Brown because she's pulling around 80 percent of Barack Obama's voters. Republicans are canceling this out with expected wins in North Dakota and Nebraska, which would finally, after years of ticket-splitting, have all-GOP Senate delegations. They might win Montana; Democrats might hold off Tommy Thompson and win in Wisconsin. All of these poll numbers and possible outcomes can be explained by partisanship. The voters in all of those states are acting with impeccable logic. So were the voters who chose the most conservative candidates in their primaries. They want, at the federal level, representatives who'll push with maximum force when they have power and resist with maximum force when they don't. It's tough to convince them that the failure of Washington is Barack Obama's fault. Republicans did want him to fail. Their voters wanted him to fail, too. On the long, cold walk out of the Romney rally, I trudged next to an older couple wearing garb they bought at 2009 Tea Party rallies. Cathy Bender, a child-care specialist, wore a shirt that read, ""I Hate It When I Wake Up and Barack Obama is Still President."" I asked her about Romney's version of the gridlock story. When Republicans won the House in 2010, setting up two years of brinkmanship, how should Obama have responded? ""He should have stepped down,"" she said."	Romney's Final Pitch: I Know How To Work With the Jerks in Congress
4	http://www.slate.com/articles/news_and_politics/politics/2012/11/election_day_2012_what_pundits_are_saying_about_election_day_on_twitter.html	The 2012 election will likely go down as having been a historic opportunity for both parties. Mitt Romney faced an incumbent with a mediocre job-approval rating who had presided over the worst recovery from a recession in decades. Barack Obama, meanwhile, faced a milquetoast challenger with a long history of pandering flip-flops. Either man could have conceivably been able to beat such a weak foe. Now that President Obama has won, Republicans will be devastated by election results that could have gone the other way. Democrats, meanwhile, are euphoric at having threaded the needle to pull out a victory. Now that it's all over, there will be gloating, declarations of mandates, and speculation about how great the next four years will be from the Democrats. From the GOP there will be despair, hand-wringing, and speculation about the dire consequences of this defeat for the American people. Thanks to Twitter, we can watch the celebration and jubilation of the winning side and the recrimination and desolation of the losing side in real time! Below are the live tweets of 20 liberal pundits, surrogates, candidates, and politicos on the left-hand side of the screen and 20 conservative pundits, surrogates, candidates, and politicos on the right-hand side of the screen. You can see a side-by-side comparison of what both parties are saying about the election results. Welcome to the echo chamber! This post has been updated to convey the election results. .	What Conservatives and Liberals Are Saying About Election Day as It Unfolds
5	http://www.slate.com/articles/news_and_politics/politics/2012/11/presidential_election_how_ohio_could_come_down_to_evangelicals_the_tea_party.html	"COLUMBUS, Ohio--World Harvest Church is situated on 57 acres southeast of this state's capital. A driver can spot it from a quarter-mile away, the 5,200-seat chapel poking out of flat land dotted by flags. You walk in and are greeted by black ushers--striking in the suburbs. You take a pew and the parishioners--again, mostly black--chat amiably as TV screens count down the seconds until the service begins. When the countdown reaches one minute, a curtain rises and reveals a stage large enough to fit a Les Miserables finale. The service starts on time, with a gospel choir, then into some keyboard-and-guitar-powered pop-gospel that sends half the audience into a palm-raising rapture. The real magic is the chorus, repeated again and again in higher keys: My soul my soul
 magnifies the lord
 My soul
 Magnifies the lord
 My soul
 He has done great things for me
 Great things for me At the front of the room, a 50-something man with a sharp suit and slicked-forward hair pumps his fist and bounces on his heels. The Rev. Rod Parsley turns to the audience, banging his head, beckoning the faithful, asking them--there's really no other way to put this--to raise the roof. Years ago, after it was too late, Democrats realized that Rod Parsley had outsmarted them at the polls. He was an early backer of Ohio's gay marriage ban, which boosted George W. Bush over John Kerry, especially with conservative blacks. The next year he co-founded Reformation Ohio, calling for a ""Holy Ghost invasion"" that would register 400,000 voters and spread the gospel to 1 million people. In 2008, he endorsed John McCain for president. Then came a fuss over Parsley's opinion of Islam (""the greatest religious enemy of our civilization""), and the candidate denounced his endorser. Today, right before another election, Parsley isn't doing much for any candidate. ""Think of the princes of Israel,"" he says, pacing the stage, his amplified voice rising to a shout. ""Those government leaders who tax and tax, and tax and tax, and tax and tax, and stole from the women, and took from the children, to finance things that they did not need!"" But: ""I'm talkin' about all of them. Vote themselves raises, and then ask you for more taxes to pay for it, when you already can't pay your bills. But please don't complain! You're in the top 25 percent of the richest people on the planet if you live on the streets of Columbus."" Parsley tells the crowd that Democrats and Republicans, both of them, were just as helpful in passing relief for the Christians of Darfur. He doesn't sound like a man with a candidate. If Mitt Romney wins Ohio, an outcome that would now be seen as an upset, it will be the way George W. Bush won it: Republicans and religious groups blowing the doors off on turnout, swamping the Democrat lines in Columbus, Cincinnati, and Cleveland. The old conservative turnout machines are supposed to be augmented by the Tea Party. They will outplay the Democrats' data campaign and the unions and the black churches' ""souls to the polls"" operation. Will they? Here's a quick guide to the nonparty groups that are expected to push out voters. The Evangelicals. They're working in plain sight. At Romney's show-of-strength rally in Cincinnati, Focus on the Family's ""Values Voter bus"" parked near the entrance and volunteers passed out voter guides that told extremely forgetful people about the president's stands on gay marriage and abortion. The local Citizens for Community Values passed out their own versions of the same guides; volunteers for that Cincinnati-based group are traveling the state in RVs, church to church, trying to recapture the Bush magic. ""If the Christian vote comes out,"" said a voter at Romney's rally, ""we win."" Maybe. In 2004, according to exit polls, 25 percent of Ohio voters were white evangelicals or born-again Christians, and they broke for George W. Bush by 52 points. In 2008, the evangelical share of the vote was actually higher--30 percent--and John McCain carried it by only 44 points. Even if McCain had scored those Bush numbers, he would have lost. And no one can tell you whether the first Mormon presidential candidate can pull similar numbers. Some conservative leaders are counting on fear of Obama more than affinity with Romney. The Tea Party. In a DoubleTree hotel north of Cincinnati, in one of the ground-floor suites, David Koch's Americans for Prosperity has gathered a small army of canvassers. In the parking lot: two vans for organizers, plastered with slogans reminding people that ""[Democrat Sen. Sherrod] Brown Cast the Deciding Vote for Obamacare."" Had I arrived earlier Saturday morning, I would have seen 10 passenger vans taking 236 AFP volunteers into the swingier parts of the suburbs. The man in charge is Corey Lewandowski, AFP's New Hampshire state director. As we talk, two volunteers walk in, ask for directions, and are given tote bags of AFP gear before heading out to canvass. ""At every door,"" says Lewandowski, ""they ring the bell. If someone answers, they ask, 'Do you think this administration's policies have helped or hurt the economy?' "" This is called ""persuasion"" canvassing. AFP started its get-out-the-vote effort Sunday, but from the time I first checked out its operation in Virginia to the time I got to Ohio, it was using a sophisticated system of lists and tablets to have door-to-door talks, not to turn out the votes of those already persuaded. In Ohio, where early voting has been possible since Oct. 3, I was a little surprised by the focus. And then I found this strategy in other Tea Party groups. Four years ago, Ed and Gena Bell spent the last weeks of the campaign canvassing for John McCain, on behalf of the local Republican Party, in their Cincinnati suburbs. After the 2008 elections, they became founders of the local Tea Party. This year, they're working with FreedomWorks, the other umbrella Tea Party group, and canvassing--but not for Mitt Romney. They're having conversations with voters who they hope will vote for the GOP's U.S. Senate candidate, Josh Mandel. Some of the Tea Party's membership has joined the GOP machine. Those working for big Tea Party groups, though--they're either working quietly on ""voter integrity"" challenges to the voter rolls or working parallel to the party, trying to outdo it. ""Whether it's Republicans, or Democrats, Ohio or New Hampshire, I don't understand the relevance of parties anymore,"" says Lewandowski. ""They're not using tablets. They're using paper and information that's probably a year old."" The Black Church. On Saturday evening I walk down to the basement of New Hope Baptist Church, north of Cincinnati's Martin Luther King Boulevard. The AFL-CIO has joined the community-organizing AMOS project and a group of black pastors for a small, pre-""souls to the polls"" rally, starring the Rev. Jesse Jackson. He's late, thanks to a Chicago plane delay, but a moderator says he's driving in ""as fast as he can, within the law."" When he arrives, he hangs back and lets the AFL-CIO's Arlene Holt Baker finish her speech about how ""the poll tax was very expensive"" to her family, before the Civil Rights Act was passed. Jackson's turn. He walks to a podium and leads a low-energy version of his standard chant. I am!
 Somebody!
 I am!
 Somebody!
 I work.
 Respect me.
 Protect Me.
 Pay Me.
 Stop the violence.
 Save the children.
 Stop the violence.
 Save the children.
 Save the workers.
 Save the families. The speech is rote, and the union volunteers sort of sit through it, but the pastors love it. ""This vote suppression is going to backfire on somebody,"" he says. Everybody in the room can finish the thought--since early-voting hours were extended, the Republicans will lose. ""It's better than four years ago,"" says Jackson, after the speech is over. ""We didn't know it would rain. Dry machines, wet people. People voting until midnight. People are more ready now to fight the schemes."" On Sunday, after the church service, I check out the ""souls to the polls"" effect in Summit County. The county is only 15 percent African-American; the polling place is in Akron, which is 30 percent African-American. Most of the people queued up to vote are African-American. The Unions. Sunday afternoon, after I finish talking to the queued at that early-voting site, I walk a block and a half to the party Democrats are holding for their faithful. A small crowd noshes on sandwiches, chicken wings, and brownies decorated with patriotic icing. Members of the local machinists union are here. The Teamsters, I'm told, are busy at their ""war room"" up the road, where they're trying to cut into the Republican advantage in the suburbs and rural counties. Richard Trumka, president of the AFL-CIO, was just out there, in Brilliant, Ohio, on his way to campaign in Pennsylvania. Molly Ball's reporting nails it: The labor vote is Democrats' not-at-all-secret weapon in Ohio. In 2011, while their comrades in Wisconsin were only winning two of the three state Senate recall votes they needed to take power in the chamber, Ohio unions were getting out votes to repeal the state's Wisconsin-esque union reform bill. They won with 62 percent. Lesson 1: It's easier to drive a ballot measure to victory than it is to defeat a candidate. Lesson 2: Of all the third-party groups fighting it out tomorrow, they know best where their voters are, and how to persuade them."	How Evangelicals, the Tea Party, Black Churches, and Unions Will Decide Ohio
6	http://www.slate.com/articles/news_and_politics/politics/2012/11/obama_s_late_campaign_surge_in_polls_day_1_obama_s_ray_of_hope.html	Every day until the election, Slate will offer up one reason to be optimistic for your candidate. 1 day to go: Today's Good News for Obama: A single day before the election, Obama has the clear edge in both national and state polls. Iowa and New Hampshire--two swing states where Romney had gained ground in recent weeks--have now tipped darker blue, thanks primarily to support from women. A new poll of the Granite State shows Obama with a 5-point advantage, the same margin by which the president leads in Iowa. (A massive weekend rally in Concord with Bill Clinton probably didn't hurt Obama's numbers there.) Another poll gives Obama a surprising 6-point lead in Colorado, a state in which Romney once held a small but steady advantage. Even more unexpectedly, PPP gives Obama a  4-point edge in Virginia and a solid 5-point lead in Ohio, back up from a virtual tie last week. So long as Ohio stays blue, Obama only needs a handful of other swing states to reach 270 electoral votes.- See Barack Obama's earlier rays of hope. See Mitt Romney's earlier rays of hope.	Why Today Was a Good Day for Barack Obama
7	http://www.slate.com/articles/news_and_politics/politics/2012/11/ohio_early_voting_there_s_no_vote_suppression_when_you_can_vote_absentee.html	"Elsewhere in Slate, Emily Bazelon argues that voters should not have to wait so long for early voting. It is hard to be an Ohio resident these days. Sure, all the attention from Jon Stewart and the New York Times is nice. But there are the ads that spoil my college-football watching, the robo-calls that disrupt my family time, and the door-knockers that leave me wondering. (If Obama is sending volunteers into my extremely Republican neighborhood, does that mean he's desperate or does it mean he's got a surplus of volunteers?) But what is most frustrating is that you can't look at Twitter, Facebook, or RealClearPolitics without reading a hyperbolic, hand-wringing column from a liberal bemoaning the fact that Ohio is a backward, Third World-caliber banana republic just because people have to wait in line to take part in early voting. Give me a break. It's true that Secretary of State Jon Husted* is a Republican, and it's true that he's fought to limit early voting this election, the result being that Ohio had a shorter early-voting period this election than in 2008. Is he acting in a partisan manner? Probably. In 2008, there were 35 early voting days, including weekends. This time around, there were 19 days total, mostly during the week, and over the final weekend, the hours were from 8 a.m. to 2 p.m. on Saturday and 1 p.m. to 5 p.m. on Sunday. (However, as long as you were in line by 2 p.m. on Saturday or 5 p.m. on Sunday, you were allowed to vote.) But that doesn't mean that Ohioans are having their vote ""suppressed"" or being denied the ""right to vote."" After all, voters still had 19 opportunities to vote early in person, an option that is not even available, except in extraordinary circumstances, in 18 states. Moreover, Ohio is one of only 27 states who have no-excuse absentee voting. And the much-maligned Husted mailed every Ohio voter an application for an absentee ballot. (The Ohio GOP also mailed out ballot applications, and I suspect the Democrats did, too.) If you didn't want to wait in line, you could vote from your kitchen table. A common question I see is, ""If people are waiting five hours to vote for early voting, how bad will it be on Election Day?"" Actually, there are plenty of legitimate logistical reasons that voters have to wait in line for early voting but may not have to wait that long on the big day. When one goes to vote on Election Day, one goes to a church or a school or community center that is in your precinct, or a similar location that houses several precincts but is still close by. But you can't have schools and churches open for early voting for an entire month, so early voting necessarily takes place at fewer locations. Further, you would have a hard time staffing wider polling hours. The kindly old folks who staff our precinct might look like sweet volunteers, but they are pocketing more than $100 a day. That adds up in smaller counties and rural areas with tight budgets. I still remember going with my parents to vote when I was growing up. Our polling place was my elementary school, and we would stand quietly behind our parents when they went into the mysterious booth and made all those mysterious grown-up decisions. I looked forward to the privilege and responsibility. And I have voted in every election--and almost every primary--since I turned 18, whether it was local or presidential, or whether I lived in a swing state or the bluest of blue states. I think that everyone should have a fair shot at getting to the polls. Early voting and absentee voting are great, and making Election Day a holiday would provide a great civics lesson for new generations of voters. The system could be better, but the system--at least in Ohio--is not broken. By and large, we all have a right to vote. We don't have a right to demand that the election be held at the 7-Eleven. Correction, Nov. 5, 2012: The article originally misspelled the name of Ohio Secretary of State Jon Husted. (Return to the corrected sentence.)"	Why There is Nothing Wrong with Voting in Ohio
8	http://www.slate.com/articles/news_and_politics/politics/2012/11/obama_and_romney_should_stop_sampaigning_and_help_victims_of_hurricane_sandy.html	As I write this, Mitt Romney is 179 miles away from me, attending a rally in Lynchburg, Va. Joe Biden is even closer, just down Route 7 in Sterling, hosting his own campaign event. Barack Obama is on his way from Madison, Wis. to Columbus, Ohio. Paul Ryan's in Colorado.  All four candidates will spend today hip-hopping from rally to rally in a total of eight battleground states. At these events the candidates will fire up supporters, cheer on their get-out-the-vote crews, and maybe land a mention on the local news. They won't, their handlers fervently hope, make any real news. And it's hard to imagine that, for all their frantic speech-giving and baby-kissing today, they'll change the minds of more than a handful of voters. You know where the candidates won't be today or tomorrow? The places that could really use their visit: the areas of New York and New Jersey hardest hit by Hurricane Sandy. There, gas shortages, continued power outages, and an oncoming nor'easter bedevil millions of Americans. Imagine if one or the other of the presidential candidates scrapped his plans for the rest of the day. What if Mitt Romney loaded up his campaign jet with contractor bags and batteries, flew to JFK, and spent the day on Staten Island cleaning up the debris-covered streets? What if Barack Obama hung out in Hoboken, N.J. handing out blankets to the needy? Or, if they're afraid their entourages might do more harm than good, what if they both suspended all advertising until Election Day and sent that money to the Red Cross instead? It would accomplish a number of things. First of all, the visuals would be inspiring. I expect donations to organizations and communities in need would skyrocket in the wake of such a visit. Americans would be inspired to volunteer, to chip in, and to do their part. Second, it would help put things in perspective. It would highlight that even at this politically charged moment, there are things more important than elections, or spending tens of thousands of dollars on crowd control, placards, security, and advertising just so your campaign can get its 20th touch of an undecided in Ohio. Lastly--and most pragmatically--think about this. If you were an undecided voter, what would be more likely to sway you toward a candidate: Yet another stump speech, or a picture in tomorrow's newspaper of one of the candidates mucking out a house in the Rockaways? As the curtain closes behind you in the voting booth, you're looking for one last reason to pick one guy over the other. It's hard to think of a message more inspiring than: This guy cares more about Americans than about campaigns as usual. Wouldn't you pull the lever for that guy? I know this idea is naive. I don't expect either campaign to seize on this notion--to respond to what I hope might be an outpouring of support for the idea on Twitter for #CandidatesHelp, or to calls in the media that I wish would be at least as loud as the gripes about the New York City Marathon were last week. It's a real shame. Today the candidates are wasting time and energy scrambling for votes. Tomorrow they're sitting in Chicago and Boston watching TV. Why not do something good for the world--and good for your campaign--instead? Why not help?	How Romney and Obama Should Spend the Final Hours of the Campaign: Volunteering on Staten Island
9	http://www.slate.com/articles/news_and_politics/politics/2012/11/presidential_election_mitt_romney_s_moderate_tone_at_the_end_of_the_race.html	"I am just a foreign policy geek, so, like Phil Hartman's unfrozen caveman lawyer on the old Saturday Night Live, I am confused by the world of election-eve pundits. So please, someone, explain some things to me. For instance, Republican spin-meisters are reportedly preparing to blame Hurricane Sandy if President Obama wins re-election. But, assuming the analysis is true--and it's dubious--why is this a matter of ""blame""? For months now, Mitt Romney and his surrogates have been slamming Obama for lacking ""leadership""--a baseless accusation, but again, let's say there's something to it: a major storm, which requires federal assistance, is surely a test of presidential leadership. If the response had been dreadful, as was, say, George W. Bush's to Hurricane Katrina, Romney would be trumpeting it as proof of his claim. But, as just about everyone agrees, Obama's performance has been exemplary. If anything, Sandy has served as a vindication of his administration--and a refutation of Romney's loudest charge. Then there's the argument that if Romney wins, it will only be because he moved to the center and that, therefore, in order to be re-elected four years from now, he will govern in the center as well. This logic makes no sense whatever. If Romney wins, it will be because, in addition to the near-majority (say, around 47 percent) that would have voted for him had he remained a ""severe conservative,"" another 4 or 5 percent were swayed his way by his moderate assurances in the campaign's final weeks. Which constituency would he serve in the Oval Office: the base he'd long been cultivating or the last-minute converts, a group barely one-tenth the size with no organized pressure group behind it? The question answers itself. A similar argument, filed most eloquently by David Brooks and the Des Moines Register editorial board, is that, because President Romney would be able to count on the support of all the Republicans and a handful of Democrats, he could break the logjam in Washington and get measures passed. But this raises the question: What measures does he want passed? If he turns out to be more centrist than the GOP stalwarts in Congress, he may face great resistance. (House Speaker John Boehner couldn't keep his rank-and-file in line; why should Romney think he could do better?) If, as is more likely, he returns (or succumbs) to his party's right-wing mainstream, Senate Democrats will certainly be able to muster the 41 votes necessary for filibusters.* Either way, a Romney presidency is no solution to gridlock. Then there are those, like David Frum, the Republican apostate, who sees in the New Romney a candidate who meets his standards of what the GOP should, and once did, stand for. (Long ago, before the Iowa caucus, I asked Frum--who had just been excommunicated from the American Enterprise Institute--if he could vote for any of the Republican candidates. He replied, ""I could vote for the good Romney."" Apparently, Frum has found him.) But if the Romney of the debates is the real Romney, how ""good"" can he be--how good can anyone be--after spending the last two years, before the revelation, lying through his teeth? And how does Frum know that the Romney of the debates--who loves schoolteachers and, of course, would give FEMA all the money it needs--is the real Romney? Nobody knows, even reportedly many of Romney's own aides. Romney is, at best, a Rorschach blot: the ultimate faith-based candidate. Finally, there is the most revealing clue of Romney's true sentiments: Paul Ryan. The running mate and Ayn Rand acolyte has kept his distance from reporters in these final weeks, since the ticket-leader's 180 shift. But Romney has re-embraced Ryan, referring to him, just on Friday as, second to his wife Ann, ""the best choice I've ever made."" Only a real caveman lawyer would say anything like that. Correction, Nov. 5, 2012: Because of a production error, this article originally referred to ""the 60 votes necessary for filibusters."" (Return to the corrected sentence.)"	Why Should I Believe Anything I Hear About the New Romney?
