	Link	Text	Title
0	http://www.slate.com/articles/news_and_politics/politics/2010/09/so_long_jerk.html	"Every two or three days, the Obama administration tries out a line intended to shame liberals into voting. ""Folks, wake up,"" said President Obama last week. ""Those who didn't get everything they wanted,""said Vice President Biden this week, ""it's time to just buck up here."" If the early leaks are right, the ""professional left""--Press Secretary Robert Gibbs's instantly immortal, probably accidental term--is about to get all the bucking-up it needs. Chief of Staff Rahm Emanuel, according to just about everybody, is probably leaving the White House this week to prove that Chicago can be governed by someone not named ""Daley."" He is being treated to more of the rose-scented superlatives that followed him since he returned to politics in 2002, when he ran the Democratic Congressional Campaign Committee in 2006, and when he joined the Obama administration. ""He began each day before the sun did,"" said Jake Tapper of ABC News, reporting last night, ""often by swimming a mile, and he was perhaps the hardest worker in the White House."" This is the kind of stuff liberals are used to hearing about Emanuel. If it ever impressed them, it doesn't anymore. After two years of Emanuel, they are convinced that he was a paper tiger, a hack who never missed a chance to weaken the progressive agenda and a man whose toughness never translated to big, meaningful victories over Republicans. ""I thought we'd get the guy who busted balls in the House,"" says Markos Moulitsas, the founder of Daily Kos, one of many online salons of anti-Rahm sentiment. ""Instead, we got a White House more obsessed with getting [Wyoming Republican Sen. Mike] Enzi aboard the health care reform plan than on passing the best possible legislation and doing whatever it took to make it happen."" When was the last time that there was a perception gap between the media and the ""netroots"" on Rahm Emanuel? As far as the press is concerned, Emanuel is a political fixer who's been proved right about the administration's big goals. As far as the left is concerned, Emanuel was the reason the administration fumbled on those goals. Liberals clip and save stories in which Emanuel was the administration's voice of compromise. He was ready to bargain with Blue Dog Democrats for a micro-health care bill after Scott Brown's victory. He didn't think the monster stimulus bill that Christina Romer wanted was politically viable--but thought a smaller, less effective stimulus was. (As one Democrat put it to me, Emanuel's desire for a quick fix helped enforce the idea that ""60 was the new 51"" in the Senate--not all his fault, but a symbol of how much liberals are willing to blame him for.) As far as progressives were concerned, he was a Rasputin, a bearer of inevitable wrongness and weakness who kept leading the czar astray. In retrospect--if we can be retrospective about something that's supposedly going to happen on Friday--the professional left would have been dishonest if it didn't blame Emanuel for the administration's shortcomings. His reputation, before this job, was built on his record at the DCCC, when he presided over the 2006 conquest of the House and the capture of 30 Republican seats. His reputation, among progressives, was as the guy who took the credit that they and their paladin, DNC Chairman Howard Dean, truly deserved. All of that is spelled out in  Herding Donkeys, reporter Ari Berman's new book about Dean's stewardship of the DNC. The magazine profiles of Emanuel are the textbook history of the Democratic comeback; Berman's book is the Howard Zinn version, the story of the people who were pushed out of the frame. In it, Emanuel is the foul-mouthed operative who tells Dean to his face that his operations in swing districts were ""fucking bullshit,"" chats to reporters about what a disaster Dean is, and remains silent for days after the 2006 election as James Carville and Stanley Greenberg claim that Dean's lousy fundraising ruined Emanuel's strategy for the midterms. The reality, as Berman points out, is less kind to both Emanuel and Dean. The top three recipients of DCCC aid, who sucked up almost $10 million, all lost. (Netroots activists were particularly angry about Christine Cegelis, an activist in Henry Hyde's Illinois district, who was battered by DCCC money in the Democratic primary. Emanuel backed candidate Tammy Duckworth, who lost the general election.) Emanuel's reputation grew as Dean faded into the background, beloved by activists, dismissed by the media. (A Republican joke in D.C. goes like this: ""Michael Steele is who we were hoping Howard Dean would be."" I.e., a gaffe-prone disaster.) Emanuel's arrival at the White House was, for progressives, an original sin. It was compounded by the way he made sure that Dean would stay outside of the White House. ""There was never any intention to hire Dean,"" says one Democrat who talked to Berman, ""and in fact there was a great deal of satisfaction in dissing him."" That, according to the professional left, just proved what they thought about Emanuel. He thought the left was so overzealous and useless that he relished in ignoring it. Proving the left wrong was synonymous with having the right policy. ""Rahm's Beltway reputation is mostly from his record in Congress, at the DCCC, and at the White House, of fighting progressives,"" says Adam Green, the co-founder of the Progressive Change Campaign Committee, which has pitched petition after petition, fundraising appeal after fundraising appeal, on anti-Emanuel sentiment. ""When was the last time Rahm actually bullied a Republican or corporate executive, forcing them to cave on a popular progressive issue? It's hard to think of a single time."" As Emanuel heads for the exit, he loses some of his ability to shape his legacy. Objectively, he was the chief of staff for the busiest liberal White House since LBJ; objectively, he was the chief of staff who left an administration that was weakened, unpopular, presiding over 9.6 percent unemployment, and heading for brutal election losses. After the losses come, Rahm Emanuel won't be in Washington to explain--on background, of course--that liberals blew it by asking for too much and being complacent when they didn't get it. ""His role was to win at all costs, and he was good at that job in the House,"" says Moulitsas. ""In the White House, he failed. Shit, Dems can't even pass a middle class tax cut."" So the Professional Left faces life, for the first time, without Rahm. Do they find a new foe in Robert Gibbs or Emanuel's eventual replacement? Do they hone in on the structural weaknesses that he failed to correct, like the administration's snail-paced appointments to courts and Treasury positions? And perhaps most important--or most poignant--in a Rahm-less world, with no blood feuds: Who will pay attention to them? Like Slate on  Facebook. Follow us on  Twitter."	Why liberals will be glad to see Rahm Emanuel go.
1	http://www.slate.com/articles/news_and_politics/politics/2010/09/the_buck_starts_here.html	"In a recent Rolling Stone interview, President Obama tried to stir Democratic voters this way: ""People need to shake off this lethargy. People need to buck up. ... If people now want to take their ball and go home, that tells me folks weren't serious in the first place."" Insofar as a campaign strategy can be contained in a quote, it's an interesting one. But before I continue with this story, allow me to interrupt with a question. If you're a Democratic voter, what do you hear when the president says, ""Buck up""? Enter your response in the box below or in the comments section. The president must already miss his soon-to-depart Chief of Staff Rahm Emanuel. When people in the White House say, ""Buck up,"" they often receive Emanuel's favorite epithet in return. (Hint: The first word of the phrase rhymes with buck.) Telling people to ""buck up"" suggests they are ignorant, inattentive, or lazy. This doesn't seem a promising approach to bringing Democrats out of their fuming repose. Of course, for those who already share the president's point of view, this call will seem reasonable. For the last few weeks the president has been telling Democrats ""wake up"" to what's at stake in this election. If they don't participate, Republicans will take over. Whatever the Obama administration's deficiencies, Republican control of either or both houses of Congress will be far worse. But the president isn't preaching to the converted. He's talking directly to members of his base, who are disappointed and angry with him. They've been angered afresh by Vice President Joe Biden, who not only told them to ""buck up"" but chided Democrats for ""whining."" (Aside: When has an order to someone to ""stop whining"" made that someone less irritated?) Since the president's performance in office is at issue, the ""buck up"" call creates a second offense: It could be read to suggest that the president is blameless in causing the current lethargy. If part of the grievance is that these voters don't think they are being taken seriously or listened to, this would only seem to exacerbate that feeling. Finally, there is a kind of tautological problem: How do you persuade people to stop whining by whining about it? At best, the president is likely to lock in the existing feelings in his Democratic base. I asked the readers of the Slate Gabfest Facebook page for their responses to the president's remarks. Obama had his defenders--and some excellent translators of his message--but won no converts from the group he was addressing. He did, however, stir some anger. ""I hear a President taking no personal responsibility for producing that apathy,"" said Tim Oliver. ""As a left-of-center person, I hear: 'sit down and quit your whining,' "" wrote Gant Zky. A Democratic strategist thought the president was building a case for blame after the election: it was all the spiteful base's fault. ""Buck up"" isn't the president's only message. White House aides were pointing to the recent small-business legislation to illustrate how the president is delivering despite Republican obstruction. The president will  also be trying to rally the Democratic base in a speech to students at the University of Wisconsin late Tuesday that is likely to have the soaring, lyrical Obama campaign touch. He will argue that all they voted for in 2008 will be undone if they stay out of politics now. The speech will try to lift Democrats to the polls, whereas the ""buck up"" message seeks to push them there. Perhaps the mix of sweet and sour will be more effective than simply sour. The Republicans have faced a similar debate with Tea Party members who want purity over electoral viability. The difference with the Republicans is that GOP leaders are courting the activists, not telling them to shape up (a reversal of attention that progressives recognize). It is the establishment GOP figures who are given the counseling. After Christine O'Donnell's victory in the Republican primary in Delaware, Sarah Palin chided Karl Rove, who worried O'Donnell was unelectable. ""Well, bless his heart,"" said Palin. ""We love our friends there in the machine, the expert politicos. But my message to those who say that the GOP nominee is not electable, or that they're not even going to try, well I say, buck up!"" Become a fan of  Slate  and  John Dickerson  on Facebook. Follow us on Twitter."	President Obama tries to push Democratic voters out of their seats.
2	http://www.slate.com/articles/news_and_politics/politics/2010/09/the_palin_effect.html	"Each week until the election, I'm posting some of the questions I'm trying to answer based on news of the week or something that's come up in my reporting. In the following weeks, I'll try to answer some of these questions. Feel free to weigh in with answers--or with more political questions--at  slatepolitics@gmail.com or in the comments section below. Here are this week's questions: What's the penalty for staying mum? This week, Christine O'Donnell, the Tea Party favorite who is the Republican candidate for senator in Delaware, said she was not going to do any more national interviews. Smart move. She's got a lot of work to do in Delaware, and besides, voters like it when you say they're important. There are some downsides, though. Doing no national interviews will deprive her of the national media foil. While the cable channels were obsessing over her youthful dalliance with witchcraft and canceled checks for questionable campaign expenses, she was raising a lot of money. It also means she presumably will actually put herself before the editorial boards and reporters of Delaware. When they ask reasonable questions, they'll be harder to paint as tools of the left. O'Donnell's attempt to wall off her media coverage is a part of a larger transition in political coverage. It used to be that when you had to say, ""No comment,"" you were either emerging from a courthouse or heading into one. Now lots of candidates are trying to have a closed-circuit conversation with their voters through only the media they want to talk to. Gov. Rick Perry of Texas has tried, as has Gov. Jan Brewer in Arizona. All of which raises the question: Will voters penalize any candidates for avoiding the media-- or see them as heroes fighting against the media? What does a ""softer""chief of staff look like? The word on Rahm Emanuel's departure from the White House is that everyone assumes he'll leave to run for mayor of Chicago, but they haven't been told that specifically yet. So, the guessing game for who will replace him is in full swing. One thing that has come up in my conversations with people in a position to know is that Obama's next chief of staff will likely be geared toward finding ways to work with Republicans. This is obvious--there will be more Republicans in Washington than now--and they might have control of one or both houses of Congress. But what does such a person actually look like? The president has taken on Republicans recently. (A fundraising letter from the Democratic Senatorial Committee that has been sent under his name repeats a sentiment from recent speeches: ""If I said the sky was blue, these Republicans would say no way."") Members of the Democratic base like this harder line. Some would like the president to use the coming Republican strength in Washington as a way to continue showing that there is a choice between parties. If the president is looking for a deal-maker chief of staff rather than a fighter (and Emanuel was actually both), then that suggests a future of possible attempted compromises along the lines of what Senate Minority Leader Mitch McConnell predicted months ago. Can Sarah Palin destroy as well as create? During the primaries Sarah Palin compiled a pretty good record endorsing candidates who won GOP contests. Now the challenge is to use her power to help those candidates in the general election, where they'll either need to pick up independent voters or build a conservative constituency so large that Palin-backed candidates don't need too many swing voters. Now comes a new question: Can she show any power or magic in defeating candidates from the other party? In a recent Facebook post, she asked followers to target 20 Democrats who voted for President Obama's health care reform legislation and who represent districts John McCain carried in 2008. She's launched a Web site with this call: ""Don't get demoralized, get organized. It's time to take a stand."" This is a new branch of the Palin brand. Will it be as successful in motivating conservatives, bewitching the media, and frightening her potential 2012 allies as her Facebook outreach has been? Can Palin organize people in new ways? Is she able to organize money and voters simply by highlighting races? Or, is she targeting races Republicans are almost certain to win so that she can receive credit for their victories once the inevitable happens and build her reputation? Become a fan of  Slate  and  John Dickerson  on Facebook. Follow us on Twitter."	Will Sarah Palin's power hold through to the general election?
3	http://www.slate.com/articles/news_and_politics/politics/2010/09/wankette.html	"Oh, dear. It looks like I have to talk about masturbation again. Last week, I called Christine O'Donnell a ""masturbation socialist."" A chorus of political theorists--Will Wilkinson, Kevin Williamson, and now Ross Douthat--has descended on me, protesting that O'Donnell does not, in fact, advocate government control of wanking. It's heartening to see conservatives become so precise about defining socialism. Two months ago, under the headline ""Obama is a Socialist ...,"" Williamson wrote this:"	Socialism, masturbation, and Christine O'Donnell.
4	http://www.slate.com/articles/news_and_politics/politics/2010/09/the_republican_spending_addiction.html	"In a speech in June, George W. Bush said his biggest disappointment as president was the failure to reform Social Security. This remark puzzled some observers, who plausibly offer the 1,500 people who died during the Katrina aftermath, or wrecking the nation's economy, as competitive alternatives. But Bush's enduring concern with Social Security speaks to a schism on the right that cannot be plastered over by the homilies of the Pledge to America released today. And that is: Everyone says that the burning political issue of this election is government spending. Opposition to spending is the scalding water that fuels the Tea Party, and so the Republicans who controlled Congress for more than half of the last decade now say that the GOP ""lost our way"" on spending during the Bush presidency. But what do Republicans plan to do about government spending that they favor, or indeed created? If they once were lost, have they now been found? If you really think that the problem with the economy and/or the federal budget is as simple as too much government spending, then you have to point your finger squarely at the national Republican Party. Of the six recent Congresses essentially controlled by the GOP, from 1995 to 2006, not one ever reduced federal outlays. (The last year in which federal outlays were lower than the year before was 1965, when Democrats ran both the White House and Congress.) As soon as Republicans controlled both Congress and the White House in 2001, spending really took off, with more than $100 billion added to federal outlays every year that Bush sat in the White House (considerably more than either Bill Clinton or Bush 41). Hence Bush's preoccupation with Social Security, basically the largest government expenditure. (Military spending is larger these days, but it is spread over different budgets.) He knows that's where the real money is spent, and he knows why it won't change. Presumably, Bush's upcoming memoir will offer more details, but in press accounts of his June speech, he said that it was resistance withinhisown party--not from Democrats--that nixed his plans to privatize Social Security. The only thing surprising about this is that Bush seems surprised about it. Incumbent Republicans love Social Security for the same reason that all incumbents do: because voters love Social Security. More than three-quarters of all American adults say they want to know that Social Security will be there when they retire, even if they feel they won't need it. That's why Republicans did nothing to stop spending on Social Security, from about $433 billion in 2001 to $586 billion in fiscal year 2007 (the Republicans lost control of both houses of Congress in the 2006 election). If a Republican president working with a Republican-controlled Congress couldn't stop the growth of Social Security spending, there's little reason to think it will happen any other way, Tea Party or no Tea Party. And if today's Republicans have a credible plan for trimming this budget item--or even slowing it down--they're being quiet about it. The same goes for Medicare. A strong majority of Americans opposes tinkering with Medicare, and among older Americans--who are more likely to vote--opposition is 5-to-1. And so, Republicans did nothing to halt Medicare's explosion from about $217 billion in fiscal year 2001 to $372 billion in fiscal year 2007. No one thinks that, as America's population grows older, there will be any stopping the growth in these programs--and that's half the federal budget right there. Next up is defense and security, about $1 trillion a year. Maybe, just maybe, we'll get a tiny peace dividend from the end of the military mission in Iraq, but some of that will be eaten up by increased veteran benefits and services, to say nothing of Afghanistan. Both wars were started by a Republican president and supported by Republican members of Congress. Lately, Sen. Tom Coburn, R-Okla., has made some very cogent points about wasteful military spending. But they are not much different from what John McCain said through much of the '80s and '90s, and his impact on military spending has been nil.  And the fiscal year 2011 budget authority for the Department of Homeland Security--a Republican creation--is a hefty $56 billion. How much of that will Republicans cut? Crickets ... All of the above is spending that Republicans over the last 15 years or so either created, or could have cut or slowed--and never did. The relatively small portions of the federal government that the Pledge to America focuses on are almost all so-called domestic discretionary expenses, and despite Republican complaints that these expenses are ballooning, they actually got smaller, as a portion of overall spending, under Bush. Of course, that's not because they've shrunk--it's because of the huge rise in spending that Republicans approved for the military! Hence, when you look through the GOP proposals to cut spending, they are uniformly, laughably puny. A typical idea is to permit the government to hire only one new worker for every two who leave. Leaving aside the arbitrariness of the idea, its own proponents claim that it will save a whopping $35 billion--over 10 years.  They are whacking weeds at the edge of a large field where they let sacred cows get fatter. When Republicans denounce ""government spending,"" then, they're talking only about government spending that they don't like: the TARP (a Republican creation), health care reform, stimulus spending, the auto industry bailout. But the plain fiscal fact is that the national Republican Party has been addicted to its own forms of government spending at least since the Nixon administration. The very notion of taking a ""pledge"" evokes their addiction--This time it's different, we swear! Sure, the pledge tactic could have considerable short-term political traction, especially as the economy continues its anemic growth. The Republican Party has long shown it can win elections by hollering about taxing and spending. But winning elections won't solve the longer-term problem that the GOP will face from the Tea Party's embrace--which is that, unlike congressional Republicans, these people actually believe the rhetoric. Slate V: GOP Pledge to America Like Slate on Facebook. Follow us on Twitter."	Even if the GOP believed in its Pledge to America, it wouldn't touch the biggest parts of the federal...
5	http://www.slate.com/articles/news_and_politics/politics/2010/09/summers_end.html	"Now that Larry Summers has announced he's leaving the Obama administration to return to Harvard, it's a good time to reflect on his tenure as head of the National Economic Council--not from the point of view of progressives or neoliberals, Wall Street, or the unemployed but from the point of view of Larry himself. I have two questions: Why did Summers take this job in the first place? And how is he feeling right now? Of course, I have no idea. I've never met the guy. But I know people familiar with his thinking, as they say, and have followed the Obama administration's economic policy pretty closely. From 1999 to 2001, Summers held one of the most powerful positions in the world: Treasury secretary of the United States. After he went back to the private sector, he had a pretty cushy life, consulting for a high-end hedge fund and as an academic. (Yes, his time as Harvard's president was controversial, but it was also comfortable.) There are three potential motivations for Summers' return to public service in 2009: Save the stimulus, save the world. It's rare that a macroeconomist gets the chance to prevent a second Great Depression. After the collapse of the financial sector in late 2008, the people advising President-Elect--and then President--Obama on the stimulus were going to have a huge effect on the future of the country. How could he turn that down? In retrospect, Summers is probably disappointed with the way this turned out. He is infamously reported to have kept the $1.2 trillion-proposal of Christina Romer, then chair of the president's Council of Economic Advisers, off the table. Instead, he pushed for an insurance-policy approach in which all the government had to do was prevent a total collapse of the economy and growth would take off on its own. Now growth is sputtering, unemployment is still very high, and the very notion of Keynesian stimulus is toxic because it wasn't carried out seriously enough to begin with. Summers Fact: Like Guns n' Roses, some people were cooler in the 1980s. In 1986, Summers wrote an influential paper about ""hysteresis"" in unemployment. He argued that unemployment, instead of returning to a mythical ""natural"" rate, could build on itself. Higher unemployment could generate more unemployment, which would push this natural rate upward. If he took his own advice to heart, he would be doing everything he could to get unemployment down right now. Save the world, save his reputation. The modern era of financial deregulation started with Jimmy Carter's ""Depository Institutions Deregulation and Monetary Control Act"" in 1980. But it is Larry Summers and Robert Rubin's actions toward the derivative market in the late 1990s that most people remember as the height of financial-deregulatory fever. And with good reason: Their tarring and the subsequent dismissal of Brooksley Born let civil servants know who was in charge in the relationship between Wall Street and the regulators. (As chair of the Commodity Futures Trading Commission in the late 1990s, Born argued for greater regulation of financial derivatives.) So it's possible Summers wanted to get involved with the process of reregulating Wall Street to help clear his name. But history is unlikely to grant him a rewrite.  In his second go-round as a public servant, Summers didn't appear to be involved with any of the more structural reforms of Wall Street. He instead fell in line with the Treasury approach, which gave regulators more scope and powers to resolve problematic financial firms rather than to prevent financial crises. Summers Fact: Like Sting, some people were more punk rock in the 1980s. In 1989, Summers wrote a paper arguing for a financial transaction tax titled ""When Financial Markets Work too Well: A Cautious Case for a Securities Transaction Tax."" Though this is a great solution for helping with the deficit and creating sensible brakes on the financial markets, it's a tough opinion to maintain once you start consulting for high-end hedge funds. Save his reputation, get a better job. The most sensible explanation for his return to public service is that Summers wanted to be close to the administration in order to try out for the job of chairman of the Federal Reserve. But Obama decided to renominate Ben Bernanke, who was ultimately confirmed. How would Summers have done? Bernanke's approach consists of acknowledging there is a problem, acknowledging that the Fed could be doing something about it, and then saying that the Fed will wait and see: Yes, this is my job, but maybe I'll do it later. Perhaps this excuse works at the highest level of our elite policymakers. But don't try it at home. It's possible Summers would have been more aggressive than Bernanke in using monetary policy to fight unemployment. After all, he was clearly uncomfortable using fiscal policy--that is, spending more government money--to fight our way out of the crisis. Either way, he couldn't possibly do less than Bernanke is doing now. So how will Summers think of his time in the Obama administration? Probably as one of missed opportunities, cautious misreadings, and frustration. In that sense, maybe he'll have a lot in common with the progressives who rail against him.Like Slate on  Facebook. Follow us on  Twitter."	How might Larry Summers assess the tenure of Larry Summers?
6	http://www.slate.com/articles/news_and_politics/politics/2010/09/fetal_exception.html	"Tomorrow evening, Virginia will execute Teresa Lewis for enlisting two men to kill her husband and stepson. On Monday, I challenged Gov. Bob McDonnell to explain why Lewis should die while women who enlist doctors to kill their ""infants"" are categorically immune to prosecution under Virginia law. Are women responsible for their crimes or not? Is partial-birth abortion ""infanticide,"" as stated in Virginia law, or not? McDonnell has ignored the question. In fact, he has rejected another clemency plea from Lewis. But Slate's pro-life readers, to their credit, have taken the challenge seriously. They have sought to explain why doctors but not women should be prosecuted under abortion laws. Here are their answers, as posted in Slate's comments forum and other venues. 1. It's just political pragmatism. Portia Martin agrees that abortion is a contract killing, but she argues that punishing the woman is imprudent:"	Why aren't women prosecuted for illegal abortions? Readers respond.
7	http://www.slate.com/articles/news_and_politics/politics/2010/09/things_are_going_to_be_bad_for_a_while.html	"The Federal Reserve just released its periodic statement explaining how the Fed's leaders view the economy and how they plan to act in the coming weeks and months. These statements come out every six weeks, and they affect stock markets and government policies around the world. But they're full of jargon and code, and the language is nearly inpenetrable to the lay reader. To help you read the Fed's latest statement, published this afternoon, Slate and NPR's ""Planet Money""have collaborated to translate it into plain English, a tool developed by Slate Labs  to toggle between official text and our natural language translation. Click on the highlighted sentences to toggle between their words and ours:"	"Slate and NPR's ""Planet Money"" translate the Fed's latest statement on the economy."
8	http://www.slate.com/articles/news_and_politics/politics/2010/09/punitive_dissonance.html	"Three days from today, Virginia will execute Teresa Lewis for the murders of her husband and stepson. Gov. Bob McDonnell rejected her clemency plea on Friday. Although Lewis didn't pull the trigger, the governor observed, she ""paid for the firearms"" and ""intentionally left a rear door to their home unlocked"" so that her co-conspirators could commit the murders. For this, she will die. Like other conservatives, McDonnell believes that the taking of human life, even by proxy, must be gravely punished. And like other abortion opponents, he claims that the right to life ""applies to every American--born and unborn."" Yet every day, thousands of women do to their fetuses what Lewis did to her stepson. They pay to get rid of an unwanted life, and they provide access to the victim. What punishment does McDonnell propose for these women? Absolutely nothing. Seven years ago, as a delegate to Virginia's General Assembly, McDonnell introduced legislation to outlaw partial-birth abortions. The bill's first paragraph declared: ""Any person who deliberately and intentionally performs a partial birth abortion or a dilation and extraction abortion is guilty of a Class 4 felony."" But its fifth paragraph stipulated: ""A woman upon whom [the abortion] is performed shall not be prosecuted under this section for a conspiracy to violate this section or for any other offense arising out of the performance of such procedure."" In committee, McDonnell merged his bill with a second bill, changing the name of the offense from abortion to infanticide. ""Any person who knowingly performs partial birth infanticide and thereby kills a human infant is guilty of a Class 4 felony,"" said the revised legislation. But again, it added: ""A woman upon whom [the procedure] is performed may not be prosecuted for any criminal offensearising out of the performance of such procedure."" In April 2003, that bill became Virginia law. The law prohibits ""partial birth infanticide"" and holds the doctor responsible for a Class 4 felony. But it includes the same caveat: ""The mother may not be prosecuted for any criminal offense based on the performance of any act or procedure by a physician in violation of this section."" In 2006, McDonnell became the state's attorney general. He vigorously defended the law in court, eventually prevailing in the U.S. Court of Appeals for the 4th Circuit. Today, if a woman in Virginia hires a doctor to commit what the state calls ""infanticide,"" the doctor is subject to a prison term of two to 10 years. But the woman walks. The standard pro-life rationale for not prosecuting women in these cases is that women don't understand what's being done to their babies. But McDonnell has worked hard to make sure that they do understand. Nine years ago, he introduced legislation stipulating that 24 hours before an abortion, the doctor must offer the woman ""printed materials"" depicting the fetus, its ""physiological characteristics,"" and ""the methods of abortion procedures commonly employed."" Those rules were enacted in 2001 and have been Virginia law ever since. Even if a woman refuses the materials, the law requires the doctor to tell her the ""gestational age of the fetus"" and to offer ""further information concerning the procedures"" that will be used. Supporters of Teresa Lewis tried to persuade McDonnell that she, too, didn't fully understand what she was doing. They noted that she's ""just above the line of mental retardation"" and argued that during the crime she ""was numbed by the medications she was taking."" Yet she got the death penalty while the triggermen got life--exactly the opposite of McDonnell's abortion law, which punishes the forceps-wielder but not the client. McDonnell is unmoved. He holds Lewis fully responsible because she bought the guns, left her door unlocked, and doesn't meet the ""statutory definition of mentally retarded."" Had she paid for an ""infanticide"" and positioned her body to facilitate it, he would have given her a pass. Why the discrepancy? The answer is obvious: Like other pro-lifers, McDonnell doesn't really believe that fetuses have the same right to life as the rest of us. If he did, he'd hold women responsible for contract hits on their fetuses. Instead, he forbids prosecution of these women and insults our intelligence by calling their non-prosecutable offenses ""infanticide."" Any legislator, attorney general, or governor who prohibited prosecution of infanticide procurers would promptly be thrown out of office. But in the context of abortion, politicians do this routinely. And pro-lifers applaud them. If you seriously believe that killing a late-term fetus is infanticide, you should be outraged at the legal immunity guaranteed to purchasers of this crime under ""pro-life"" legislation. But regardless of your views on abortion, Virginia's double standard is plainly unjust. A state can't criminalize late-term abortion as infanticide, systematically prosecute the doctor but not the woman, and then execute a woman but not her triggermen for an arranged murder. It doesn't add up. Ordinarily, this kind of inconsistency can be addressed in the course of time. But Lewis has no time. Is killing by proxy a noncrime or a capital offense? Gov. McDonnell, you have three days to sort this out. (For complete coverage of the Lewis case, see these articles by Frank Green of the Richmond Times Dispatch, Laurence Hammack of the Roanoke Times, Dena Potter of the Associated Press, and Maria Glod of the Washington Post.) Like  Slate on Facebook. Follow us on  Twitter. William Saletan's latest short takes on the news, via  Twitter:"	Abortion, the death penalty, and selective prosecution.
9	http://www.slate.com/articles/news_and_politics/politics/2010/09/the_rules_of_ridicule.html	"Each week until the election, I'm posting some of the questions I'm trying to answer based on news of the week or something that's come up in my reporting. In the following weeks, I'll try to answer some of these questions. Feel free to weigh in with answers--or with more political questions--at  slatepolitics@gmail.com  or in the comments section below. Here are this week's questions: Are voters confused? For a while now, there has been a seeming disconnect in the polls. In the most recent CBS News poll we see it again, more voters say they have an unfavorable view of Republicans (58 percent) than of Democrats (56 percent), and more disapprove of GOP policies (68 percent) than of Democratic ones (58 percent). On key questions about the economy, they also like Democratic policies better than Republican policies. For example, when CBS asked which party was better at helping small business, respondents preferred the Democrats 49 percent to 41 percent. Asked about creating new jobs the response was 44 percent to 38 percent in favor of Democrats. Yet when you ask people if they will be voting for the Republican over the Democrat, they say yes. The margin is only two points (40 percent to 38 percent), but given those other numbers, wouldn't you expect people to favor Democrats? I am in search of explanations and analogies. Campaign strategists from both parties tell me this disconnect is a sign that voters want not some radical shift but a brake on the Democrats in Congress. One Democratic strategist, for example, suggested that a Republican could run an ad with this tag line: ""I'm OK with the president, and when he's right I'll support him. But sometimes he and the Democrats in Congress just go too far and spend too much."" Pollsters offer a few theories. The first is that the generic ballot question--which asks people whether they would prefer the Republican or the Democrat--is wacky, sometimes showing parity between the parties, other times showing a big Republican advantage. The main argument I hear is that the economy so irritates people they want to punish the people in Washington. They want to try a different route--any route--even if that route leads them down a path they say they don't want. That desire overwhelms their other views about parties or the specific policies of those parties. So for the moment I've settled on this analogy: You're a long-haul trucker on the highway, and you're hungry. You wish you'd eaten a good healthy meal, but those are time-consuming and expensive. You see a choice at the next exit: McDonald's or Burger King. You're not thrilled about either, but in general you prefer McDonald's to Burger King and, if asked, you'd probably agree that you like every comparable menu item (fries, burger, drink, Happy Meal toy) better at McDonald's than at Burger King. But you've eaten at McDonald's for eight straight days. So, you go to Burger King. Is it time to start declaring races over? With just more than seven weeks to go until Election Day, we're going to start seeing races move out of reach for certain candidates. The two parties will stop spending money on their advertising and organizing in some districts so that those resources can be used in other races. For a while, we've been in a twilight period where a candidate appears to be a lost cause yet national party leaders make robust claims that they haven't given up. Most of the triage has happened on the Democratic side because this is a bad year for Democrats. (Though John Hickenlooper in the Colorado governor's race is a Democratic race that seems over.) It looks like the Democrats are going to have to start making some tough choices in Ohio. John Kasich, the Republican candidate for governor, is up over his Democratic challenger by 10 points in an average of the polls. Rob Portman, the Republican candidate for Senate, is up over his challenger by the same amount. In a recent Quinnipiac poll, both men were up by almost 20. I asked a Democratic official involved in the Senate race if it was over. This is someone who could make you believe the Washington Nationals still have a chance to win the pennant. ""It's over,"" is what I got. The Florida Senate race might be heading into the win category for the GOP too. Republican strategists involved in that race, some of whom are sympathetic to independent candidate and current Gov. Charlie Crist, said that after the Democrats held their primary, Republican candidate Marco Rubio would start to take off. Democrats who had flirted with Crist would leave him for the official party nominee, Kendrick Meek. That may be what's  happening. In July and early August, Crist was up in the polls. Since the late August Democratic primary, Rubio has been ahead. He now leads by 10 points in the average of the polls. How much ridicule can one candidate take?  During my reporting about Christine O'Donnell's victory in Delaware, I was reminded of the early days after Sharron Angle's victory in Nevada. Democrats were happy to have an extreme candidate who wanted to phase out Social Security (she now favors privatization), abolish the Department of Education, and flirted with calling for armed resistance. But since mid-July, Angle has stayed even with Harry Reid. Why hasn't she fallen through the basement? Does this tell us anything about what will happen to O'Donnell? Yes and no. Angle did fall quite a bit after her introduction to voters in early June, and she's not rising. The reason Reid is not ahead is that he is not well-liked and represents an unpopular party. But Delaware, if I may be allowed to state the obvious, is not Nevada. The electorate leans toward the Democrats, and the Democratic candidate Chris Coons is nowhere near as damaged as Reid. But what we can say, perhaps, about Delaware is that with an enthusiastic conservative base and Democrats who are less than thrilled with their candidate, there's only so far a Republican nominee can fall--no matter how many of her gaffes and blunders are posted on YouTube. Play Slate's  Lean/Lock  and test your skills as a political pundit. Like  Slate and  John Dickerson on Facebook. Follow us on  Twitter."	Why Sharron Angle stands a better chance of victory than Christine O'Donnell.
