	Unnamed: 0	Link	Title	Text	Terms	Topics
0	0	http://www.breitbart.com/2016-presidential-race/2016/10/10/rnc-standing-by-trump/	RNC Standing by Trump	"The Republican National Committee (RNC) is standing by GOP nominee Donald Trump, according to CNN.SIGN UP FOR OUR NEWSLETTER""Nothing has changed in regard with our relationship,"" RNC Chairman Reince Priebus reportedly stated during a phone call with members of the RNC Monday afternoon. ""We are in full coordination with the Trump campaign. We have a great relationship with them. And we are going to continue to work together to make sure he wins in November.""On Monday, Trump took to Twitter to respond to news that Speaker of the House Paul Ryan told members of Congress that he won't be defending the Republican nominee in the future and, according to The Washington Post's Bob Costa, Trump's inner circle is laughing off Republicans ""agonizing"" over Trump remaining as the nominee following the release of a tape revealing Trump making lewd remarks about women in 2005.""Paul Ryan should spend more time on balancing the budget, jobs and illegal immigration and not waste his time on fighting Republican nominee,"" Trump posted on Twitter Monday afternoon.Paul Ryan should spend more time on balancing the budget, jobs and illegal immigration and not waste his time on fighting Republican nominee-- Donald J. Trump (@realDonaldTrump) October 10, 2016Trump's tweet comes after reports emerged that Ryan said he won't campaign with Trump and will only focus on the Republican Party maintaining the majority in Congress during a conference call with lawmakers on Monday morning.Costa noted on Twitter that a member of Trump's inner circle laughed off news of many Republicans struggling with the fact that Trump remains the Republican Party nominee, saying, ""We don't care.""In calls this morning, many Rs privately want to defect from Trump. But they say the debate gave them pause since he roused their base.-- Robert Costa (@costareports) October 10, 2016Meanwhile, Trump circle gloating. Privately mocking elected Rs who are agonizing. One laughed and said, ""We don't care.""-- Robert Costa (@costareports) October 10, 2016 Paul Ryan should spend more time on balancing the budget, jobs and illegal immigration and not waste his time on fighting Republican nominee
-- Donald J. Trump (@realDonaldTrump) October 10, 2016In calls this morning, many Rs privately want to defect from Trump. But they say the debate gave them pause since he roused their base.
-- Robert Costa (@costareports) October 10, 2016Meanwhile, Trump circle gloating. Privately mocking elected Rs who are agonizing. One laughed and said, ""We don't care.""
-- Robert Costa (@costareports) October 10, 2016SIGN UP"	['Costa', 'Paul', 'Trump']	[]
1	1	http://www.breitbart.com/big-government/2016/10/10/arizona-man-threatens-shoot-victims-hiv-filled-tranquilizer-gun/	Arizona Man Allegedly Threatens to Shoot Victims with HIV Tranquilizer Gun	"An Arizona man allegedly threatened to shoot victims with an HIV-filled tranquilizer gun while demanding money from them.SIGN UP FOR OUR NEWSLETTERJohn Patrick Wilcox, 30, has been charged with multiple counts of theft by extortion for sending letters threatening to shoot victims with HIV while demanding money, KNXV reported.On August 18, the first set of victims received a letter demanding $2,000 or else they or their family members would have HIV injected into them with a tranquilizer gun, according to court records.Police say the letters included names and addresses of family members of the victims, as well as a picture of a tranquilizer gun with a dart ""capable of containing and delivering a biological agent into a living target.""Another set of letters was sent the next day to different victims, police say.On September 21 and 26, the victims received another set of letters that instructed them to go to a specific location at a certain time to find a walkie-talkie. Wilcox instructed the victims over walkie-talkie to drop money in a bag with green glow sticks.Police monitored the place and saw a drone circling the area. After circling the area a few times, the drone picked up the package and delivered it to a nearby car.Police arrested Wilcox at gunpoint after a traffic stop.SIGN UP"	[]	[]
2	2	http://www.breitbart.com/2016-presidential-race/2016/10/10/10000-voters-pennsylvania-trump-rally-chant-cnn-sucks/	10,000 Supporters at Pennsylvania Trump Rally Chant ‘CNN Sucks’	"Nearly 10,000 voters chanted ""CNN sucks"" during a campaign rally for Donald Trump in Pennsylvania Monday night.SIGN UP FOR OUR NEWSLETTER""I'm telling you, they are so dishonest. Without the media, Hillary Clinton couldn't be elected dog catcher,"" Trump stated. ""CNN is a disgrace.""Supporters shout ""CNN sucks"" during @realDonaldTrump rally in PA @BreitbartNews pic.twitter.com/B7fimaFDlA-- Alex Swoyer, esq. (@ASwoyer) October 11, 2016The Republican nominee then alleged that CNN turned off its camera as he was criticizing the network.""I love WikiLeaks,"" Trump proclaimed, while bashing his opponent Hillary Clinton during the campaign rally in Wilkes-Barre, Pennsylvania with nearly 10,000 people, according to Fox News, at the Mohegan Sun Arena at Casey Plaza. WikiLeaks has been slowly revealing controversial emails from Clinton's campaign chairman John Podesta.""Crooked Hillary Clinton said that terrorism is not a threat to the nation,"" Trump read from a piece of paper to the crowd, saying she made that comment during a paid speech behind closed doors.""Let me tell you, terrorism is a big threat,"" Trump declared. ""Hillary admitted that ISIS could infiltrate with the refugees.""Trump also referenced an email about Benghazi from Sidney Blumenthal, whom he called, ""sleazy Sidney.""""The attack was almost certainly preventable. Clinton was in charge of the State Department,"" Trump stated, reading from his notes on the email. ""If the GOP wants to raise that as a talking point against her, it is legitimate.""Trump claimed she is now admitting they could have done something about Benghazi. The crowd booed in reaction and chanted, ""Lock her up!""""What a group we have!"" Trump responded.Supporters shout ""CNN sucks"" during @realDonaldTrump rally in PA @BreitbartNews pic.twitter.com/B7fimaFDlA
-- Alex Swoyer, esq. (@ASwoyer) October 11, 2016SIGN UP"	['Clinton', 'Trump']	[]
3	3	http://www.breitbart.com/big-government/2016/10/10/wikileaks-debate-moderator-john-harwood-emailed-podesta-often/	Wikileaks: Debate Moderator John Harwood Emailed Podesta — Often	"John Harwood of CNBC and the New York Times, who moderated one of the Republican presidential primary debates last year, corresponded often with Hillary Clinton campaign chair John Podesta, even congratulating her on primary wins, according to emails released by Wikileaks.SIGN UP FOR OUR NEWSLETTEROn July 24, 2015, the day that the Times and other news outlets reported that an investigation by the inspectors general of the State Department and other federal agencies had concluded that Clinton had classified information on her private email server,  contrary to her earlier public statements, Harwood emailed Podesta and Clinton aide Jake Sullivan, reassuringly: ""set aside process - if there's any specific/plausible suggestion of nefarious email @HillaryClinton was trying to hide, I haven't heard it.""On Oct. 1, the day after the State Department released another batch of Clinton's recovered emails, Harwood emailed Podesta: ""how are you feeling about where things stand?"" Podesta replied: ""Battered but ok."" Harwood replied: ""Sounds right to me.""Later that month, on Oct. 28, Harwood would go on to moderate the third Republican primary debate, and delivered a performance so obviously biased that even liberal commentators had to admit he had proven conservative suspicions correct. Harwood did not ask about Clinton's emails.Other emails, including an invitation for lunch, appear more innocuous. Some look simply like pitches for interviews. Regardless, they reveal a close relationship between Harwood and Podesta -- and apparent political support from Harwood.On Jan. 28, 2016, for example, Harwood emailed Podesta to report that Clinton had done well at an event in Iowa: ""She was good here in Newton.""And on March 14, 2016, Harwood emailed Podesta: ""how are you feeling about tomorrow?"" The next day, March 15, was an important Democratic primary day, when Florida, Ohio, Missouri, Illinois, and North Carolina voted.Clinton won all five contests -- though by a narrow margin in Missouri and Illinois Harwood wrote again to Podesta: ""Congrats - pretty strong."" Podesta then replied to Harwood in the early hours of March 16: ""Yup. Feeling good.""Revelations from the Wikileaks email dump are ongoing -- though the media have shown a curious reluctance to highlight them, focusing instead on leaked video of Donald Trump joking about groping women in 2005.Joel B. Pollak is Senior Editor-at-Large at Breitbart News. His new book, See No Evil: 19 Hard Truths the Left Can't Handle, is available from Regnery through Amazon. Follow him on Twitter at @joelpollak.SIGN UP"	['Clinton', 'Trump']	[]
4	4	http://www.breitbart.com/2016-presidential-race/2016/10/10/wikileaks-shows-team-hillary-struggled-to-think-of-a-good-email-joke/	Wikileaks Shows Team Hillary Struggled to Think of a Good Email Joke	"Hillary Clinton repeatedly struggled to get in a good joke about her deleted emails -- in an effort to make light of a situation that continued to plague her on the campaign trail.SIGN UP FOR OUR NEWSLETTERAhead of Clinton's Jefferson-Jackson speech, it was clear that her team was struggling after Huma Abedin emailed over a dozen staffers to inform them that she wasn't convinced that their draft was good enough. The email chain was unstoppable.Campaign chief John Podesta suggested an idea of a joke, pitching one about Donald Trump and Clinton's Benghazi testimony.""I used to be obsessed with Donald Trump's hair, that was until I got to spend 11 hours staring at the top of Trey Gowdy's head,"" Podesta wrote.""Just wonder if that undercuts our statesmanship point too much,"" replied a public relations consultant on the email.""I don't think so,"" Podesta answered.""That's because you love your own joke,"" shot back Director of Communications Jennifer Palmieri.Jake Sullivan, a foreign policy advisor for the campaign, added that he ""loved the joke"" but was concerned that Clinton should take the high road.""I think HRC should stay above the committee - and especially above personal insults about it. She's got every inch of the high ground right now,"" he wrote in response.""Wow. You people are a bunch of ninnies,"" Palmieri replied, before clarifying that she was only ""kidding"" after someone appeared upset.Another consultant emailed to say he thought the joke would work, but that it gave Bernie Sanders too much credit for helping her get over her email issues.He pitched a different idea: ""I don't if you all saw it but the hearing went on for 11 hours. Eleven hours. I was kind of expecting around hour #8 Bernie Sanders would burst in and shout - ""enough about your damn emails Hillary!!""Podesta advised them to steer away from email jokes.""I defer if others think this buys us good will with Sanders people, but email jokes in Iowa usually end up badly and don't we want to move on?"" he wrote. (It's possible that Podesta was referring to Clinton's widely criticized Snapchat joke about her emails at the Iowa Wing Ding dinner.)Hillary Campaign manager Robby Mook also had a suggestion.""Is there some Apprentice joke to make? I never saw the show,"" he said. ""I'm also the worst person to generate jokes.""It appears that Palmieri enjoyed the thought of a good email joke, suggesting another one during a March, 2015 email to discuss a speech to Emily's List.""I wanted to float idea of HRC making a joke about the email situation at the Emily's List dinner tonight. What do folks think about that?"" she wrote.Campaign spokesperson Nick Merrill gave it some tepid support.""I don't think it's nuts if we can come up with the right thing. But it could also be nuts..."" he wrote.Deputy Communications Director Kristina Schake agreed.""I think it would be good for her to show some humor. This is her crowd so the response would be great,"" she wrote.A political consultant disagreed.""We don't know what's in the emails, so we are nervous about this,"" she cautioned. ""Might get a big laugh tonight and regret it when content of emails is disclosed.""Palmieri also pitched the idea of using an email joke in Terry McAuliffe's Gridiron Speech.""Anyway what do we think about using gridiron to puncture the email story a little,"" she wrote.""I'm fine w it,"" Mook replied, prompting an annoyed response from Palmieri.""Fine with it"" is the kind of answer I used to get from Dan Pfeiffer,"" she wrote back, referring to her former White House colleague. ""Do you LIKE it??""(Obama ended up featuring an email joke in his Gridiron speech instead.)SIGN UP"	['Sanders', 'Clinton', 'Trump']	[]
5	5	http://www.breitbart.com/2016-presidential-race/2016/10/10/donald-trump-hillary-clinton-without-media-wouldnt-chance/	Donald Trump on Hillary Clinton: ‘Without the Media, She Wouldn’t have a Chance’	"Donald Trump said his opponent Hillary Clinton is ""highly overrated"" and that all she has going for her in this election is the media.SIGN UP FOR OUR NEWSLETTER""Without the media, she wouldn't have a chance,"" Trump declared while speaking at a campaign rally in Ambridge, Pennsylvania on Monday afternoon, following Sunday night's second presidential debate in St. Louis, Missouri.Commenting on his debate performance, Trump said, ""We had a lot of fun.""Time-lapse: Trump's first rally post-debate in Ambridge, PA starts in a few hours. Trump ""you'd be in jail"" line last night a fan favorite. pic.twitter.com/h9MmJUocS0-- Jacob Rascon (@Jacobnbc) October 10, 2016The Republican nominee acknowledged that he isn't necessarily proud of everything he's done, but he is proud of how he treats hard workers, saying he considers himself to be a blue collar worker.""I'm not proud of everything that I've done in life,"" Trump acknowledged during the campaign rally. ""I'm proud that I've always treated the blue collar worker -- and I consider myself in a certain way to be a blue collar worker -- [that] make this country run with tremendous respect.""""We treat them with dignity and respect,"" he said of hard-working Americans. ""These are great people.""Sen. Jeff Sessions (R-AL) and Rudy Giuliani also spoke to the crowd, praising Trump.Sessions said he was proud of Trump's debate performance, saying the New Yorker ""stood there with such courage"" while ""demonstrating real leadership qualities you want in a President of the United States.""""We must take our country back...we have one last chance. We'll never fix immigration if Hillary Clinton gets in there,"" Session added, referencing Clinton's speech in which she says she wants open borders, which was revealed through WikiLeaks.Giuliani also ripped into Clinton.""She hates you and we love you,"" he told the voters. ""[Trump] will be the voice of all us outsiders, all us deplorables, all us losers, all us morons -- he's our voice against the establishment and do you see the way they're fighting back!"" Giuliani said, adding the press is ""trying to destroy him.""Time-lapse: Trump's first rally post-debate in Ambridge, PA starts in a few hours. Trump ""you'd be in jail"" line last night a fan favorite. pic.twitter.com/h9MmJUocS0
-- Jacob Rascon (@Jacobnbc) October 10, 2016SIGN UP"	['Clinton', 'Trump']	[]
6	6	http://www.breitbart.com/2016-presidential-race/2016/10/10/wikileaks-new-york-times-caught-providing-bill-clinton-questions-before-interview/	Wikileaks: New York Times Caught Providing Bill Clinton Questions Before ‘Interview’	"The New York Times provided questions to former President Bill Clinton before an interview with Nicholas Kristoff, the Wikileaks release of Clinton campaign chairman John Podesta emails has revealed.SIGN UP FOR OUR NEWSLETTERIn an email sent to Podesta and several others, the Clinton Foundation's Director of Foreign Policy Ami Desai requests feedback on answers to ""questions they sent that are related to international issues"":[A]s you may know, WJC is doing Q+A with Nick Kristof on Wednesday (at the Foursquare Conference). It's supposed to be closed press, but. Below are the questions they sent that are related to international issues - namely Israelis/Palestinians, China (trade/Tibet/Taiwan), and Greece/Euro. Are there any WJC Admin accomplishments that we should equip him to be able to highlight? [I put some initial ideas in CAPS below; and we also have requested input from the State Department.] We'd welcome any feedback by Sunday. Thanks, AmiA quick review of recent columns by Kristof reveals a lot of Clinton water-carrying with headlines like ""Donald Trump, Groper in Chief"" and ""How to Cover a Charlatan Like Trump"" and ""When a Crackpot Run For President"" where he makes the case that ""journalistic efforts at fairness may risk normalizing Donald Trump.""In the email, Desai reveals four questions on international issues that Kristof planned to ask Clinton. The first question is framed by crediting Clinton with coming within a ""whisker from a Middle East peace deal."" Three of the questions are followed by proposed answers in all CAPS from the Clinton Foundation.* At the very end of your presidency, it seemed that you came a whisker from a Middle East peace deal, and the Clinton parameters are still generally acknowledged to be the basis of an Israeli-Palestinian peace deal if it comes. But will it ever come? Aren't demographics and the growth of settlements making it harder to see a two -state solution emerging any time soon?* For most of human history, China has been the dominant power in the world. We just happen to live in a relatively brief 300-year stretch when China was weak. But is China regaining its customary position as the dominant power in the world today, and should that worry us? Should we just get used to it? And given that China is our creditor, where do we find leverage to change Chinese behavior, whether on Tibet or Taiwan or human rights or trade?1. REMINDER ABOUT GETTING CHINA INTO WTO; AND DEVELOPING APEC TO ENHANCE REGIONAL INFLUENCE; AND WJC ADMIN SUCCESS IN BUILDING-UP THE US ECONOMY AND IMPORTANCE OF HAVING DOMESTIC ECONOMIC STRENGTH* Greece looks as if it's headed for default, the Euro zone may be imploding, and the American economy is pretty much stagnant. If you were president today, what would you be doing right now?1. REMINDER ABOUT BAILING OUT MEXICO AND HOW UNPOPULAR THAT WAS BUT ENDED UP BEING SUCCESSFUL - IMPORTANCE OF SOMETIMES HAVING TO MAKE UNPOPULAR DECISIONS2. AND IMPORTANCE OF INVESTING IN JOB CREATION AS A WAY TO WORK OUT OF THIS CRISIS AND GIVE PEOPLE TOOLS THEY NEED TO LIFT THEMSELVES UP - MENTION WJC ADMIN ACCOMPLISHMENTS* There are a lot of potential crises that give nightmares to international strategists. A nuclear Iran. A belligerent or collapsing North Korea. A revolution in Saudi Arabia. A naval clash with China. Cyber attack. So what keeps you awake at night? Which of these do you worry about most? Or is there another peril that we in the media haven't adequately spotlighted?1. REMIDER ABOUT WJC'S THREE CHALLENGES AND HOW WJC ADMIN HELPED ADDRESS EACH ONE, DIRECTLY AND INDIRECTLY: UNEQUALITY (IN INCOMES/OPPORTUNITY), INSTABILITY (DUE TO GLOBAL INTERCONNECTEDNESS, DISEASE AND HATE AND EVERYTHING CAN BE SPREAD ACROSS BORDERS EASILY), UNSUSTAINABILITY (DUE TO RESOURCE SCARCITY AND CLIMATE CHANGE)Dustin Stockton is a political reporter for Breitbart News, a community liaison for Gun Owners of America, and a political strategist. Follow him on Twitter @DustinStockton or  Facebook.[A]s you may know, WJC is doing Q+A with Nick Kristof on Wednesday (at the Foursquare Conference). It's supposed to be closed press, but. Below are the questions they sent that are related to international issues - namely Israelis/Palestinians, China (trade/Tibet/Taiwan), and Greece/Euro. Are there any WJC Admin accomplishments that we should equip him to be able to highlight? [I put some initial ideas in CAPS below; and we also have requested input from the State Department.] We'd welcome any feedback by Sunday. Thanks, Ami* At the very end of your presidency, it seemed that you came a whisker from a Middle East peace deal, and the Clinton parameters are still generally acknowledged to be the basis of an Israeli-Palestinian peace deal if it comes. But will it ever come? Aren't demographics and the growth of settlements making it harder to see a two -state solution emerging any time soon?
* For most of human history, China has been the dominant power in the world. We just happen to live in a relatively brief 300-year stretch when China was weak. But is China regaining its customary position as the dominant power in the world today, and should that worry us? Should we just get used to it? And given that China is our creditor, where do we find leverage to change Chinese behavior, whether on Tibet or Taiwan or human rights or trade?
1. REMINDER ABOUT GETTING CHINA INTO WTO; AND DEVELOPING APEC TO ENHANCE REGIONAL INFLUENCE; AND WJC ADMIN SUCCESS IN BUILDING-UP THE US ECONOMY AND IMPORTANCE OF HAVING DOMESTIC ECONOMIC STRENGTH
* Greece looks as if it's headed for default, the Euro zone may be imploding, and the American economy is pretty much stagnant. If you were president today, what would you be doing right now?
var _ndnq = _ndnq || []; _ndnq.push([""embed""]);1. REMINDER ABOUT BAILING OUT MEXICO AND HOW UNPOPULAR THAT WAS BUT ENDED UP BEING SUCCESSFUL - IMPORTANCE OF SOMETIMES HAVING TO MAKE UNPOPULAR DECISIONS
2. AND IMPORTANCE OF INVESTING IN JOB CREATION AS A WAY TO WORK OUT OF THIS CRISIS AND GIVE PEOPLE TOOLS THEY NEED TO LIFT THEMSELVES UP - MENTION WJC ADMIN ACCOMPLISHMENTS
* There are a lot of potential crises that give nightmares to international strategists. A nuclear Iran. A belligerent or collapsing North Korea. A revolution in Saudi Arabia. A naval clash with China. Cyber attack. So what keeps you awake at night? Which of these do you worry about most? Or is there another peril that we in the media haven't adequately spotlighted?
1. REMIDER ABOUT WJC'S THREE CHALLENGES AND HOW WJC ADMIN HELPED ADDRESS EACH ONE, DIRECTLY AND INDIRECTLY: UNEQUALITY (IN INCOMES/OPPORTUNITY), INSTABILITY (DUE TO GLOBAL INTERCONNECTEDNESS, DISEASE AND HATE AND EVERYTHING CAN BE SPREAD ACROSS BORDERS EASILY), UNSUSTAINABILITY (DUE TO RESOURCE SCARCITY AND CLIMATE CHANGE)SIGN UP"	['Clinton', 'Trump']	['creation']
7	7	http://www.breitbart.com/2016-presidential-race/2016/10/10/emails-show-private-public-clinton-statements-clash/	Emails Show How Private and Public Clinton Statements Clash	"WASHINGTON (AP) -- Behind closed doors, Hillary Clinton adopted a rather more accommodating tone with Wall Street than she has on the campaign trail.SIGN UP FOR OUR NEWSLETTERIn private paid speeches to financial firms and interest groups before she declared her candidacy, the Democratic presidential nominee comes off as a knowing insider, willing to cut backroom deals, embrace open trade and grant Wall Street a central role in crafting financial regulations, according to excerpts obtained last week through hacked campaign emails provided to WikiLeaks.Compare that with her public remarks in the presidential race. For voters, Clinton has embraced the rhetoric of a class warrior: Higher taxes on the wealthy. Tougher rules for Wall Street. Empathy for the financial burdens of ordinary Americans.The gap between her private and public remarks helps explain the relatively high levels of distrust that voters, including some of her own supporters, have expressed about the former secretary of state, New York senator and presidential spouse. Privately, to audiences at Goldman Sachs and others, Clinton expressed a philosophy that in some ways clashes with the progressive vision she has articulated while campaigning.Here's a breakdown of the differences:--WALL STREETIn public, Clinton has taken a hard tack toward Wall Street, opposing any weakening of the regulatory reforms passed after the 2008 financial meltdown. She has warned that Republican lawmakers and Donald Trump want to abolish the stricter rules imposed under the Dodd-Frank law enacted in 2010.""We should extend the rules passed in Dodd-Frank on Wall Street in crisis and strengthen them both for the big banks and the shadow banking system,"" Clinton said in a speech in North Carolina this summer. ""And I will veto any reforms to repeal those rules and vigorously enforce the law with accountability so Wall Street can never wreck Main Street again.""Yet fears have lingered that despite such proclamations, Clinton remains too cozy with major banks and investment funds. The financial sector has been a major source of campaign donations for Clinton. And in a paid speech for a Goldman Sachs symposium in 2013, Clinton suggested that the industry should play a dominant hand in developing its own rules""There's nothing magic about regulations, too much is bad, too little is bad,"" she is quoted as saying in the hacked emails. ""How do you get to the golden key, how do we figure out what works? And the people that know the industry better than anybody are the people who work in the industry.""Many experts agree that the financial industry itself needs to have some voice in crafting regulations, if new rules are to be effective and provide safety without sacrificing economic growth. But the emphasis in her private speech was much more sympathetic to the financial sector than what some industry watchdogs would wish.THE MIDDLE CLASSClinton routinely celebrates her connection to average Americans.""My mission in the White House will be to make our economy work for everyone, not just those at the top,"" she said in an August speech. ""This is personal for me. I am a product of the American middle class.... I've always remembered that I'm the daughter of a small-business owner and the granddaughter of a factory worker - and proud of both.""Yet despite the vast financial riches that she and her husband, Bill, began reaping once he left the presidency in 2001, Clinton even seemed to suggest that they face the same struggles with debt and college costs that many American households do.""We came out of the White House not only dead broke, but in debt,"" Clinton told ABC News in 2014. ""We had no money when we got there, and we struggled to piece together the resources for mortgages for houses, for Chelsea's education.""The Clintons are now worth several tens of millions of dollars, collected from speeches, book deals and other business arrangements. She seldom highlights this wealth in campaign addresses.But she did so in a 2014 speech for Goldman Sachs and BlackRock, the investment management company. Speaking in private, Clinton acknowledged being increasingly isolated from the financial struggles of much of the country, saying, instead, that memories of her middle class past are her primary connection now.""Obviously, I'm kind of far removed because the life I've lived and the economic, you know, fortunes that my husband and I now enjoy,"" she said.SIGN UP"	['Clinton', 'Trump']	[]
8	8	http://www.breitbart.com/2016-presidential-race/2016/10/10/trump-debate-appears-bill-clintons-accusers/	Trump, Before Debate, Appears with Bill Clinton’s Accusers	"ST. LOUIS (AP) -- Donald Trump, on the defensive since a video came out depicting him using vulgar language about women and seeming to condone sexual assault, held a pre-debate appearance Sunday with women who accused Bill Clinton of rape and unwanted sexual advances.SIGN UP FOR OUR NEWSLETTERTrump has telegraphed for days that he was going to make the accusations against the former president a part of his White House campaign. It was a strategy he raised in his taped apology, posted hours after Friday's leak of the video from 2005 that has rocked his campaign and caused dozens of Republican lawmakers to abandon their support of his candidacy.Trump refused to take questions when he appeared with Paula Jones, Juanita Broaddrick and Kathleen Willey at the St. Louis hotel where he was preparing for the debate with Democrat Hillary Clinton. The meeting was posted on his Facebook page. The four women also were invited by Trump to watch the debate inside the debate hall.""Mr. Trump may have said some bad words, but Bill Clinton raped me and Hillary Clinton threatened me,"" Broaddrick said. ""I don't think there's any comparison.""Broaddrick, a former Arkansas nursing home administrator, first claimed 17 years ago that Bill Clinton raped her during a meeting in Little Rock in 1978. She sued Bill Clinton in 1999; the case was dismissed in 2001. A Twitter account that claimed to be that of Broaddrick revived the allegations on Saturday and was retweeted by Trump. Bill Clinton has long denied her account.Jones, a former Arkansas state worker, alleged in 1991 that Bill Clinton propositioned and exposed himself to her. In 1994, she filed a sexual harassment lawsuit against him. Bill Clinton's lawyers tried to have the suit dismissed. In November 1998, he paid Jones $850,000 to settle the case without apologizing or acknowledging culpability.""I think they should all look at the fact that (Trump) is a good person,"" Jones said. ""He's not what other people have been saying he's been, like Hillary. He's going to make America great again.""Willey, a former White House volunteer, is using a website to again accuse Bill Clinton of forcing himself on her in 1993. He denied her charge and an independent prosecutor later concluded there was no evidence to doubt that denial.Kathy Shelton, a fourth woman who appeared with Trump at the hotel conference room, was an Arkansas sexual assault victim whose assailant was defended by Hillary Clinton.In 1975, at age 12, Shelton was sexually assaulted in northwest Arkansas. Clinton was asked by a judge overseeing the case to represent Shelton's alleged attacker. After the prosecution lost key evidence, Clinton's client entered a plea to a lesser charge. In an interview a decade later, Clinton expressed horror at the crime, but was recorded on tape laughing about procedural details of the case. The audio has been seized on by conservative groups looking to attack Clinton's presidential candidacy.On Friday, The Washington Post and NBC released a video of Trump, unaware he was on a hot microphone, suggesting that he forced himself on women to ""grab them by the p---"" and that ""when you're a star, they let you do it. You can do anything.""The comments have prompted a number of prominent Republicans to un-endorse the celebrity businessman.SIGN UP"	['Jones', 'Clinton', 'Trump']	[]
9	9	http://www.breitbart.com/2016-presidential-race/2016/10/10/trump-muslims-must-warn-cops/	Donald Trump: Muslims in America Need to Warn Cops About Pending Jihad Attacks	"Muslims living in America need to alert the government when they see ""hatred,"" Donald Trump told a Muslim woman invited to the second presidential debate to ask a question about ""Islamophobia"" among Americans. SIGN UP FOR OUR NEWSLETTER""Whether we like it or not, and we could be very politically correct, but whether we like it or not, there is a problem,"" Trump told the woman. ""And we have to be sure that Muslims come in and report when they see something going on. When they see hatred going on, they have to report it,"" Trump said.The questioner did not refer to Americans being killed in terror attacks, but suggested that Muslims are indirect victims of the jihad attacks. ""With Islamophobia on the rise, how will you help people like me deal with the consequences of being labeled as a threat to the country after the election is over?"" the questioner said. There were no warnings about numerous pending Islamic attacks, including the Boston bombings, the 2015 San Bernardino attack and the recent bombings in New Jersey, despite evidence of extensive preparations.In his response to the question, Trump cited the San Bernardino attack:In San Bernardino, many people saw the bombs all over the apartment of the two people that killed 14 and wounded many, many people. Horribly wounded. They'll never be the same. Muslims have to report the problems when they see them.In her response to the same question, Hillary Clinton criticized Trump for his insistence on greater cooperation from Muslims, and she downplayed the question of whether Muslims should do more to alert police when fellow Muslims are preparing to killed Americans. It's also very short-sighted and even dangerous to be engaging in the kind of demagogic rhetoric that Donald has about Muslims,"" she said.  We need American Muslims to be part of our eyes and ears on our front lines. I've worked with a lot of different Muslim groups around America. I've met with a lot of them, and I've heard how important it is for them to feel that they are wanted and included and part of our country, part of our homeland security, and that's what I want to see. Clinton also insisted there's no conflict between Islam and the non-Islamic West, despite the statements by Islamic attackers that they're motivated by Islam. We are not at war with Islam. And it is a mistake and it plays into the hands of the terrorists to act as though we are. So I want a country where citizens like you and your family are just as welcome as anyone else.Under President Barack Obama, various Islamic political groups have opposed bipartisan demands for cooperation, and have successfully lobbied for restrictions on FBI investigations. These groups have also successfully pushed the establishment media to use the term, ""Islamophobia"" which suggests that Americans' reaction to terror attacks is excessive.   
In San Bernardino, many people saw the bombs all over the apartment of the two people that killed 14 and wounded many, many people. Horribly wounded. They'll never be the same. Muslims have to report the problems when they see them.

It's also very short-sighted and even dangerous to be engaging in the kind of demagogic rhetoric that Donald has about Muslims,"" she said. 
 We need American Muslims to be part of our eyes and ears on our front lines. I've worked with a lot of different Muslim groups around America. I've met with a lot of them, and I've heard how important it is for them to feel that they are wanted and included and part of our country, part of our homeland security, and that's what I want to see. 

We are not at war with Islam. And it is a mistake and it plays into the hands of the terrorists to act as though we are. So I want a country where citizens like you and your family are just as welcome as anyone else.
SIGN UPMuslims living in America need to alert the government when they see ""hatred,"" Donald Trump told a Muslim woman invited to the second presidential debate to ask a question about ""Islamophobia"" among Americans. ""Whether we like it or not, and we could be very politically correct, but whether we like it or not, there is a problem,"" Trump told the woman. ""And we have to be sure that Muslims come in and report when they see something going on. When they see hatred going on, they have to report it,"" Trump said.ith Islamophobia on the rise, how will you help people like me deal with the consequences of being labeled as a threat to the country after the election is over?"" the questioner said. There were no warnings about numerous pending Islamic attacks, including the Boston bombings, the 2015 San Bernardino attack and the recent bombings in New Jersey, despite evidence of extensive preparations.In her response to the same question, Hillary Clinton criticized Trump for his insistence on greater cooperation from Muslims, and she downplayed the question of whether Muslims should do more to alert police when fellow Muslims are preparing to killed Americans. It's also very short-sighted and even dangerous to be engaging in the kind of demagogic rhetoric that Donald has about Muslims,"" she said.  We need American Muslims to be part of our eyes and ears on our front lines. I've worked with a lot of different Muslim groups around America. I've met with a lot of them, and I've heard how important it is for them to feel that they are wanted and included and part of our country, part of our homeland security, and that's what I want to see. Clinton also insisted there's no conflict between Islam and the non-Islamic West, despite the statements by Islamic attackers that they're motivated by Islam. We are not at war with Islam. And it is a mistake and it plays into the hands of the terrorists to act as though we are. So I want a country where citizens like you and your family are just as welcome as anyone else.Under President Barack Obama, various Islamic political groups have opposed bipartisan demands for cooperation, and have successfully lobbied for restrictions on FBI investigations. These groups have also successfully pushed the establishment media to use the term, ""Islamophobia"" which suggests that Americans' reaction to terror attacks is excessive.  "	['Clinton', 'Trump']	[]
