	Unnamed: 0	Link	Title	Text	Terms	Topics
0	0	http://www.breitbart.com/2016-presidential-race/2016/11/05/cnbc-reporter-called-obama-the-black-guy-while-giving-advice-to-clinton-campaign/	CNBC Reporter Called Obama ‘The Black Guy’ While Giving Advice to Clinton Campaign	"A prominent CNBC reporter referred to President Barack Obama as ""the black guy"" while he was sending advice to Hillary Clinton campaign chairman John Podesta.SIGN UP FOR OUR NEWSLETTER""Perhaps I am missing something..."" Harwood wrote in the subject line of an email to Podesta on June 6, 2015. The email, dumped by WikiLeaks, also went to Clinton speechwriter Joel Benenson, as well as Democratic strategists David Axelrod and David Plouffe.""...but it seems to me the idea in this story that Bill Clinton ran broad centrist '50-state' campaign and Obama ran narrow 'liberal' campaign is ridiculous on its face,"" Harwood complained, referring to a New York Times article. Harwood also writes for the New York Times.""Yes, Bill Clinton of Arkansas won some Southern states and Colorado and Montana with help from Ross Perot on way to 370 EVs in 1992. But was his campaign really more expansive than that of the black guy who won VA and NC and IN, 50%+ of popular vote (twice) and 365 EVs in 2008?,"" Harwood wrote.SIGN UP"	['Ross', 'Clinton', 'Obama']	[]
1	1	http://www.breitbart.com/national-security/2016/11/05/african-nations-reject-appointment-un-gay-rights-envoy/	African Nations Reject Appointment of UN Gay Rights Envoy	"A coalition of 54 African states submitted a resolution Friday calling for the suspension of the UN's new LGBT investigator, noting that gender identity and sexual orientation have no place in international human rights instruments.SIGN UP FOR OUR NEWSLETTERIn late September, the UN Human Rights Council named Professor Vitit Muntarbhorn of Thailand to the new role, charging him with investigating discrimination of LGBT persons worldwide. The African nations have challenged the legality of the appointment, asking that his mandate be put on hold.Muntarbhorn has been tasked with assessing implementations of existing international human rights law, identifying best practices and gaps, and raising awareness of violence and discrimination based on sexual orientation and gender identity (SOGI). Critics suggest that his very mandate will constitute interference with the laws of many UN countries.Seventy three countries worldwide, and almost 40 percent of all UN member states, have anti-sodomy laws on their books. In Africa alone, 33 states have laws making homosexual acts a crime, including Uganda, Nigeria, Sudan and Mauritania.Speaking on behalf of the African countries, Botswana's ambassador told a General Assembly human rights committee Friday that African nations ""are alarmed"" that the Human Rights Council is delving into national matters and attempting to focus on people ""on the grounds of their sexual interests and behaviors.""Ambassador Charles Ntwaagae said that the Council had no business looking into ""sexual orientation and gender identity,"" which are notoriously absent from the United Nations charter document, the Universal Declaration of Human Rights.""Those two notions are not and should not be linked to existing international human rights instruments,"" said Ntwaagae. The UN has never adopted an official position regarding putative rights of gender identity or sexual orientation, though it does guarantee the rights of life, liberty, security, property and equal protection to all persons without distinction.""We therefore call for the suspension of the activities of the appointed independent expert pending the determination of this issue,"" said Ntwaagae.The Africa group claimed that a focus on homosexual rights also takes attention away from other issues of ""paramount importance,"" such as racism and the right to development.The draft resolution questioning the legality of Muntarbhorn's mandate will be put to a vote on Tuesday. If adopted it would then need to be voted upon later this year by the General Assembly.African leaders have often complained of attempts by Western nations to impose their values on other countries, accusing them of ""cultural imperialism.""When President Barack Obama visited Africa in 2015, he made the LGBT agenda one of the centerpieces of his message, comparing discrimination of gays in Africa to the treatment of blacks in America prior to the civil rights movement.""As an African American in the United States I am painfully aware of what happens when people are treated differently under the law,"" the president said.According to an article in the New York Times, however, Obama's full-court press for homosexual rights in Africa backfired, resulting in increased hostility toward gays rather than greater acceptance.Immediately after his visit, a number of Africa's political and religious leaders lashed out at the president, requesting that he learn to respect Africa's values rather than imposing his own.""In the same way that we don't try to impose our culture on anyone, we also expect that people should respect our culture in return,"" said Theresa Okafor, a Nigerian activist.Cardinal John Onaiyekan, the Catholic Archbishop of Abuja Diocese in Nigeria, said that the position of Catholics against homosexual behavior is irrevocable and that the Church will continue to maintain its stand against gay marriage.""Unfortunately, we are living in a world where these things have now become quite acceptable but for the fact that they are acceptable doesn't mean that they are right,"" he said. ""The Catholic Church considers itself as carrying the banner of the truth in the world that has allowed itself to be so badly deceived.""Follow Thomas D. Williams on Twitter  Follow @tdwilliamsromeSIGN UP"	['Williams', 'Obama']	['gay']
2	2	http://www.breitbart.com/2016-presidential-race/2016/11/05/paul-ryan-vote-republican/	Paul Ryan: Vote Republican	"SIGN UP FOR OUR NEWSLETTERSpeaker of the House Paul Ryan urges the electorate to vote Republican in an op-ed at CNN.com. In case you are looking for Donald Trump's name it appears in the second to the last paragraph.This election offers a fundamental choice: between staying on the current path of decline, or taking a better way that offers more freedom for every single American.You can read the rest of the story here.
This election offers a fundamental choice: between staying on the current path of decline, or taking a better way that offers more freedom for every single American.

Only Republicans are offering a better way. A unified Republican government will dedicate itself to reclaiming our founding principles and solving the country's problems. This is not just a vague promise -- we have put on paper the details for how we will address the big challenges of the day. It's a six-point plan called ""A Better Way"":


1. Fight poverty by tying welfare to work and making sure it always pays for people to work and get on the ladder of opportunity.
2. Keep our country safe by securing the border, restoring our traditional alliances and rebuilding our military so we can confront radical Islamist extremism.
3. Grow the economy by developing our energy resources, ending bailouts and making unelected bureaucrats go through Congress for a final vote before regulations go into effect.

4. Restore the Constitution by restoring the separation of powers and setting higher standards for transparency and accountability.
5. Repeal Obamacare and all these skyrocketing premiums, so we can replace it with patient-centered solutions that empower you to pick the plan that meets your needs -- not Washington's mandates.
6. Fix our tax code and make it fairer and simpler -- so simple, in fact, that families can do their taxes on a form the size of a postcard.
This is our job as leaders: to offer positive solutions and empower people. Our duty is to tackle our problems before they tackle us.
SIGN UP"	['Paul']	[]
3	3	http://www.breitbart.com/2016-presidential-race/2016/11/05/donald-trump-were-winning-all-over-the-place-theyre-going-crazy/	Donald Trump: ‘We’re Winning All Over the Place. They’re Going Crazy’	"Republican presidential contender Donald Trump returned to his classic ""Winning"" theme at charged-up rallies in Tampa, Florida and Wilmington, North Carolina Friday.SIGN UP FOR OUR NEWSLETTERThe building tycoon is even surprising the press with his high energy in the final hours of his battle to reclaim American sovereignty. Trump brought his ""tired of winning"" rhetorical ace in the hole in Tampa. His ""tired of winning"" line became one of Trump's hallmarks on the primary campaign trail, where he dazzled disaffected voters by finally making Republican victory seem not only possible, but inevitable.My favorite Trumpism, reprised today: ""We'll win so much you're gonna get sick and tired of winning. Is that possible?""-- Sopan Deb (@SopanDeb) November 5, 2016In North Carolina, he tore into Joe Biden, who recently challenged Trump to a fight. Trump made clear that he would not back away from a fight with Joe Biden.""So she's got Biden. He challenged me. He challenged. 'Oh, I'd like to take him, I'd like to take him, behind the gym.' Oh, I dream of that. I dream,"" Trump said.Trump tore into Clinton with the clear-eyed precision of a master political assailant.""How about if she's running a country? She can't even run an email,"" Trump said. ""If she were to win it would create an unprecedented constitutional crisis. If she ever got into the Oval Office, Hillary Clinton and her special interests would rob this country blind.""""Hillary Clinton supports totally open borders. There goes your country.""""All he's doing is campaigning for Crooked Hillary. That's all he wants to do. And you know, she can't get any crowds. And she doesn't have what it takes to do rallies all over the place. She wants to go home and go to sleep,"" he said.""We're winning in North Carolina. We're winning in Ohio. We're winning in New Hampshire. We're winning in Iowa. We're winning in Florida. We're winning all over the place. They're going crazy,"" Trump said of the press.""We're winning almost everywhere, folks. This is going to be Brexit. This is going to be special.""""Hillary Clinton is a candidate of yesterday. We are the movement of the future,"" said Trump.My favorite Trumpism, reprised today: ""We'll win so much you're gonna get sick and tired of winning. Is that possible?""
-- Sopan Deb (@SopanDeb) November 5, 2016SIGN UP"	['Clinton', 'Trump']	[]
4	4	http://www.breitbart.com/big-government/2016/11/05/early-vote-update-democrats-lead-republicans-7000-votes-florida/	Early Vote Update: Democrats Lead Republicans by 7,000 Votes in Florida	"Democrats took a slight lead over Republicans on early voting numbers in the battleground state of Florida on Saturday.SIGN UP FOR OUR NEWSLETTER""But the margin is hardly one to sit on, a little more than 7,000 votes out of 5.7 million cast so far,"" reports the Los Angeles Times. ""More than a million voters are not registered to either of the major parties.""As of Friday, more registered Republicans than registered Democrats had voted early, according to the Republican National Committee.SIGN UP"	[]	[]
5	5	http://www.breitbart.com/big-government/2016/11/05/exclusive-american-comeback-story-watch-unbelievable-story-trump-changed-boxer-campudonis-life/	Exclusive — ‘American Comeback Story’: Watch Unbelievable Story of How Donald Trump Changed Boxer William Campudoni’s Life	"NEW YORK CITY, New York -- A video, provided exclusively to Breitbart News Network ahead of its public release, shows the story of boxer William Campudoni and how a billionaire real estate tycoon, now running for president, Donald J. Trump, changed his life.SIGN UP FOR OUR NEWSLETTER""I was a young pro Puerto Rican boxer,"" Campudoni said in the short film, about five minutes long, as it opens over footage of him boxing on television. ""One of the originals the legendary Cus D'Amato took in. I worked and trained with the best: Tyson, Holyfield, and George Foreman.WATCH THE VIDEO OF WILLIAM CAMPUDONI'S ""AMERICAN COMEBACK STORY"":But before I could rise in boxing, someone gave me a chance like nobody else would.""Campudoni was struggling, having grown up ""very poor"" in Spanish Harlem in New York, when he stumbled one night into Trump Tower asking for a job after leaving St. Patrick's Cathedral.""My dresser was my crib. I was a victim of abuse in my own hometown ... in the streets,"" Campudoni said. ""At the age of 22, I was at the brink of being homeless. I remember one night on Christmas Eve, I walked into the St. Patrick's Cathedral, and I said, 'God, please give me a purpose.' As I exited, I walked down 5th Ave., and there was this gorgeous building.""Donald Trump himself hired Campudoni the next day.""I walked inside, and I said, 'I'm looking for work,'"" Campudoni said. ""The next day, Trump hired me off the streets. He gave me five navy blue suits. He shook my hand and said, 'Welcome to the family.'""Campudoni next told the story of the night Trump brought him a steak dinner when he was driving Trump to a meeting.""I remember the night I was assigned to drive Mr. Trump to a meeting,"" Campudoni stated. ""I dropped him off, and as he's getting out of the car, he said to me, 'Can I bring you a steak because I'm going to be there for quite a while?' Who am I for him to stop his meeting to bring me something to eat?""Campudoni said the ""accusations"" against Trump during the course of the campaign are simply not true. He asserted that Trump is a good man and looked out for everyone who worked for him.""You know, I hear these accusations, but let me tell you firsthand: he employed people from all origins,"" Campudoni said. ""We were all treated like family. And I remember that, and I admired him for that. He put us all first.""Campudoni talked in the next scene about a letter he got from Trump that kept him going throughout the hardest times of his life.""He once gave me a personal letter ... expressing just how proud he was of me,"" Campudoni shared. ""Later in life, pursuing my career, I got knocked out, in real life. ... I lost my way. Later, I also lost my wife to cancer, leaving me a single parent of two children, striving to be a role model. I suffered three heart-attacks, one stroke, and I was once pronounced dead in the ring. You know, Trump wouldn't know this ... but along with a few mementos in life, this letter was the one that gave me the most inspiration. These words, they have been a constant reminder of how much I have been appreciated.""The letters, provided to Breitbart News, include a letter from the director of security at Tiffany & Co. in Trump Tower, dated July 26, 1984, detailing an incident where a perpetrator smashed the display window--and Campudoni, on Trump's security detail, apprehended the suspect until police arrived. Trump himself wrote a follow-up letter to Campudoni, thanking him for his ""selfless"" efforts:Campudoni said that Trump was just as influential in his life as D'Amato--the man who trained him to be a professional boxer, just like he trained Mike Tyson, Jose Torres, Floyd Patterson, and other world famous fighters--because Trump taught him to act like a winner.""I never had a father, but I was so fortunate to come across thee two gentlemen: Cus D'Amato, who taught me how to be a fighter,"" Campudoni said. ""But Donald Trump ... taught me how to act like a champion. Mr. Trump just didn't give me a job that Christmas Day. What I realize today is that he gave me a tool to help rediscover my purpose ... to be an inspiration to my children.""The film was made by political filmmaker Lucas Baiano without the backing of any political action committee or major donors because he felt like the story needed to be told.""This is an American story, one that I felt inspired to produce. William represents a country currently on the ropes, looking for a way to make a comeback,"" Baiano, who, in 2008 worked for Hillary Clinton, but has since worked for the campaigns of Republicans, including Rick Perry, Tim Pawlenty, and John McCain, told Breitbart News. Baiano was profiled in 2012 for GQ magazine in the lead-up to the election. Baiano said that with all the paid ads from campaigns, Super PACs, and special interest groups in the lead-up to the election, he wanted to cut through the clutter with this video message that has a political and cultural significance, as well as the story of a true underdog who got a chance to succeed and inspire others to follow him--thanks to Trump's generosity.""William's story represents the country currently on the ropes, looking for a comeback,"" Baiano said.Noel Calubaquib, Baiano's associate producer, was the one who first met Campudoni, heard his story, and helped convince him to make this video to tell it. Calubaquib actually met Campudoni in an LA Fitness gym in Virginia, where they began talking about boxing, and where his life prior to boxing--where he worked for Trump--came up.""Meeting William and hearing his story felt serendipitous. He never anticipated sharing his story publicly like this, but once I heard it, I knew we needed to tell it,"" Calubaquib told Breitbart News.SIGN UP"	['Lucas', 'Trump']	[]
6	6	http://www.breitbart.com/2016-presidential-race/2016/11/05/exclusive-sen-scott-brown-donald-trump-surging-new-hampshire/	Exclusive — Sen. Scott Brown: Donald Trump Surging in New Hampshire	"NEW YORK CITY, New York -- Former U.S. Sen. Scott Brown, who ran in 2014 in New Hampshire after previously representing Massachusetts, told Breitbart News Saturday on SiriusXM Patriot Channel 125 that Republican presidential nominee Donald J. Trump is currently surging in New Hampshire.SIGN UP FOR OUR NEWSLETTER""People wait until the last two or three or four or five days before they actually make a decision. That's no different in a statewide race or a national race like this,"" Brown said in an interview on Saturday morning. ""So you're seeing the polls, obviously, shift, plus with respect to Clinton--she's had a terrible three weeks. Every day it's something new and different and exciting and something that would put me, you, and every one of your listeners in jail. But because it's a Clinton, there's two sets of rules: one for them, and one for us. So--and then Trump has obviously been on message and he's been really, really doing well in terms of handling the messaging associated with what's happening with the FBI and what's happening with the pay-to-play.""A bevy of new polls from the Granite State show Trump tied or in the lead over his Democratic opponent, Hillary Rodham Clinton. The latest Breitbart News/Gravis Marketing survey has Trump up two points over Clinton, and he's up five points in the latest ARG poll. He leads by one point in the latest WBUR poll and is tied in the latest Boston Globe and UMASS Lowell polls. New Hampshire, an all-important early primary state, is also a general election battleground with four precious electoral votes in the presidential race.Brown said part of the reason Trump is currently surging ahead of Clinton in New Hampshire is the lack of enthusiasm among many Democrats--especially millennials--for Clinton.""The millennials are not fired up with her like they were with Obama,"" Brown said. ""They don't like Hillary. A lot of them were Bernie supporters--and everything that is coming out about the DNC and what Hillary and her team did with Bernie, it really ticks them off. All the rhetoric--'Oh, you know, we're going to give you free tuition'--well, that doesn't help a lot of people in college who are actually there right now, and there's no way that because they recognize that when they're coming out they'll have to pay higher taxes and expenses. There's not a reality and so they're kind of onto the game that, 'Hey by the way, when we come out of college we're going to be $100,000 in debt, and we're not going to be able to get a job at McDonald's.' That's the problem for millennials. They're not enthused. And then they hear Donald Trump saying, 'You know what? We're going to create more jobs. We're going to lower corporate taxes. We're going to streamline the regulatory process. We're going to give you opportunities to go out there and do your own thing and make your own mark on this country.' And they're kind of like, 'Yeah, that sounds cool. I want to go do that.' That's why I voted for Ronald Reagan back when I was 18 years old because he was the president that said Republicans were the party of opportunity. 'You work your tail off, you can get ahead.'""Brown said Trump has solid support from veterans, law enforcement, and first responder communities, as well.""The veterans, the police, the fire, the EMTs, they're all going for Donald Trump, unless they're just so sucked into the Democratic Party they just can't wiggle, there's no wiggle room, because the veterans know he's going to put somebody strong in the VA who's going to take care of them so they don't have to fight for health care and jobs,"" Brown said. ""And then when it comes to improving our military, you look at Pease Air Force Base, which is now obviously a Guard base, the Portsmouth Naval Shipyard, the Bath Iron Works up in Maine, Hanscom in Massachusetts, they get it. The average mom-and-pop small businesses, they recognize that Obamacare is crushing them. I knew this would come up again. It is the number one issue, aside from our national security and our debt and deficit, I believe and always have believed. They're just dying, and they recognize that you can't keep your doctor, you can't keep your healthcare plan, you're not getting a $2,500 check--and, as a matter of fact, your deductibles are going sky high, your coverages are way down, the costs of the plans are going out of sight. On job growth, you're talking about part-time crappy jobs--that's what you're talking about--and people kind of get it. So those independents are coming out and they're saying, 'You know what? Let's take a shot. Yeah, he's kind of a nut--they don't really like how he's not smooth, he's not sophisticated, but he's going to surround himself with guys like Pence and others who are going to right the ship and give us a chance to kind of get on our own way and be a great country again.'""If Trump doesn't win, Brown argued, it would be in large part thanks to the GOP establishment organizations that have tried to undermine Trump from the get-go. Even so, Brown said, Trump has been able to get on message in the final weeks of the campaign--contributing to his surge in support despite intra-GOP efforts to ""sabotage"" him.""I know when I ran and when any Republican runs, they know what the Democrats are going to do--and MoveOn.org and Emily's List and [Liberal Billionaire Tom] Steyer and those groups--but they never expect that your own Republicans are going to come at you from behind and sabotage you like all the Super PACs and Never Trump people,"" Brown said. ""So, he's been basically on an island the whole time and is a lot of self-inflicted? Yeah, absolutely. He's made some terrible mistakes. He's not a politician, so you give him kind of a pass--but if he loses, it's on him because every time Hillary Clinton threw him a softball, he would be tweeting about Miss America instead of hammering that softball out of the park on the issue that she had given him. There were a lot of unbelievably missed opportunities not only in the debates, but after the debates. But for the last three weeks, he's actually focused and is firing on what he should have been for months and months. We as a party need to blame ourselves for not supporting the nominee with all his warts and problems because here's the thing: if you look at his mistakes and the things that he's got, and you compare them to her mistakes, her mistakes have cost people their lives in Benghazi and families their lives and livelihoods in Libya and our national security, potentially, as we're seeing now with the WikiLeaks. So what I tell people is, 'Hey, get rid of all the craziness and crazy stuff you hate about Donald Trump, and just throw that away. And then get all the stuff Hillary Clinton has actually done or being charged with, and throw that away. Then just focus on the issues: Who's in favor of sanctuary cities? Who's in favor of more regulation, higher taxes, more government into your life, more intervention into wars? It's Hillary Clinton. Who wants to end sanctuary cities, lower taxes, strengthen the border? It's Donald Trump.' If you just do it like that, then everything else just falls by the wayside, and you say, 'Man, I'm with Trump,' and that's what I think people are doing in New Hampshire and the rest of the country, as well.""Brown, however, warned of potential trickery by Democrats on Election Day: ""Every one of your listeners could go to New Hampshire today--or even Monday night--and stay at a hotel, stay at a friend's house, and then they could go in the next day without a license, without any ID whatsoever and say, 'Hi, I'd like to vote.' They'll say, 'Do have a license?' 'No.' 'Are you domiciled here?' 'Yes, I am domiciled here.' 'Do you have--have you voted today?' 'No, no, I haven't voted.' 'Well, all right, here's a one, two paragraph affidavit. You sign it, you can vote.' Well, what does 'domiciled' mean? 'Domiciled' means that you actually stayed at a hotel that night. Every effort that's been made by the legislature to provide at least a 30-day residency requirement so they don't bus the people in from Maine, Vermont, and Massachusetts has been stopped by the Democratic Governor Maggie Hassan. So that's why you actually have to have a Republican governor in there like Chris Sununu, who's actually going to change that law once and for all.""He said such actions would not be ""shenanigans"" because the law allows it--and that's why he'd like to see Trump surge more in New Hampshire in the final days just to be certain on Election Day.""It's not shenanigans. It's the law. You can do that,"" Brown said. ""So what they do is they not only do that; they go to the colleges, the Democrats--we did it at UNH and somewhat neutralized it. We didn't have the tools or resources to do it at the other colleges. But they basically go in and they say, 'Hey, get on the bus and go vote' because they're domiciled in their dorm which is in New Hampshire, and the law is so loose, so what the Democrats do is say, 'Hey, hey, we're having a party later! Come on and vote!' They kind of stroke and joke and give them pizza or give them gift certificates for food or whatever it is to get on the bus. Once they get them on the bus, they literally can bring in people with them, and they don't let anybody ask them any questions at all. They marshal them in. It's by the thousands. For me, it was 40,000--and for Romney it was upwards of 100,000. So that's why it's important to get a little bit more of a bump than tied or one or two percent. I'd feel more comfortable with three or four percent.""LISTEN TO FORMER SEN. SCOTT BROWN ON BREITBART NEWS SATURDAY:SIGN UP"	['Hassan', 'Romney', 'Pence', 'Clinton', 'Trump']	['healthcare']
7	7	http://www.breitbart.com/2016-presidential-race/2016/11/05/rained-hoarse-hillary-clinton-cuts-rally-short-due-florida-storm/	Rained Out! Hoarse Hillary Clinton Cuts Rally Short Due to Florida Storm	"Democratic presidential nominee Hillary Clinton cut a rally short after a rain storm hit in Pembroke Pines, Florida.SIGN UP FOR OUR NEWSLETTER""Boy this is a hardy group,"" Clinton said, after taking the stage.Her speech was only about about seven minutes long, but she fled after she started getting wet.""Being here with all of you the last Saturday before election day really gets me geared up,"" she said, unconvincingly.Hillary Clinton ""excited"" to be here pic.twitter.com/khApI1O1Be-- Charlie Spiering (@charliespiering) November 5, 2016She spent some of her speech telling the crowd about her election night concert on Friday.""I was with Jay-Z and Beyonce,"" Clinton bragged, calling it ""the most extraordinary show.""She also appeared delighted that Beyonce's dancers were wearing pantsuits during the performance.But Clinton sounded hoarser than usual after several days of multiple campaign rallies in the final days before Election Day.She was partially shielded by a canopy, but as soon as she started getting wet, she abandoned the rest of her event.""Let's get out, let's vote for the future, let's vote for what we want for our country,"" she said.Staffers rushed to deliver Clinton an umbrella as she shook the hands of a few supporters on stage before leaving.Hillary Clinton ""excited"" to be here pic.twitter.com/khApI1O1Be
-- Charlie Spiering (@charliespiering) November 5, 2016SIGN UP"	['Clinton']	[]
8	8	http://www.breitbart.com/2016-presidential-race/2016/11/05/hillary-clinton-jail-not-white-house/	Hillary Clinton Should be in Jail, Not the White House	"There is absolutely no reason anyone should still be ""struggling"" with the choice for President.SIGN UP FOR OUR NEWSLETTERVoters do not have a choice between a perfect candidate and three others, but it is a national embarrassment that the Democrat candidate belongs in jail and not on the November ballot.The  only reason anyone should vote for Hillary Clinton on November 8 is give formal representation at 1600 Pennsylvania Avenue to the nation's criminal class. Clinton would indeed represent that class very well.The scandal is that Hillary Clinton would already be in jail as the head of an international crime syndicate if she were not being protected by the media establishment and Obama's political operatives in the Department of Justice. The ferocity with which she is being defended despite her pubic record betrays the moral bankruptcy of too many of elites- not only in government but in the media, the universities, law firms and in the business community.Does anyone need a list of her crimes and her national security fiascoes? Should we ask voters to print a list of known crimes to take with them to the polling booth as a reminder? Maybe the Trump campaign should publish in the top 50 newspapers a full page ad providing a simple list of the top 100 reasons to send HRC back to Arkansas -- while she awaits her day in court.Any full list would occupy a large book and not a newspaper advertisement, but here are a few of the most well-documented crimes and national security nightmares that are in her resume. How many voters really want four years of such self-serving cronyism orchestrated out of the White House?Our true national scandal is not that Clinton has so far escaped indictment, it is that so many of our civic and political institutions have been corrupted by a misguided loyalty to the Clinton crime syndicate.From the board rooms of Wall Street to the editorial boards of local newspapers and the town halls of the League of Women Voters, the defense of the ""progressive cause"" has come down to defending the indefensible -pay-for-play cronyism, open borders  and national security breaches on a global scale.A full chronicle of Hillary Clinton's crimes will someday fill a large shelf of books, if not a whole library.If she is elected President next week, a complete shelf of books will be needed to chronicle her impeachment in Congress, likely removal from office, and the resulting damage to our institutions. The Watergate scandal will look like a Sunday picnic by comparison.The Clinton Crime Syndicate nightmare can be brought to an end by a resounding ""NO!"" vote on Hillary Clinton on November 8. Anything less will be an indictment not of her, but of our own cultural degradation and hopeless cronyism.SIGN UP"	['Clinton', 'Trump']	[]
9	9	http://www.breitbart.com/big-government/2016/11/05/maine-withdraws-federal-refugee-resettlement-program/	Maine Withdraws from Federal Refugee Resettlement Program Four Days Before Election	"Maine is withdrawing from the federal refugee resettlement program just four days before Election Day, WMTW in Portland reports.SIGN UP FOR OUR NEWSLETTER""I have lost confidence in the federal government's ability to safely and responsibly run the refugee program and no longer want the State of Maine associated with that shortcoming,"" Gov. Paul LePage said in a letter sent to President Obama and released by his office late Friday.""The federal government has proven to be an unwilling partner with states in ensuring that refugee resettlement does not unduly put American lives at risk,"" Le Page added in the letter.""I sincerely hope that the federal government will re-evaluate its current refugee policy -- both the quantity and nation of origin of refugees it resettles and the vetting process they are subjected to -- in order to best protect the safety and interests of the American people,"" LePage wrote.""In his letter, the Republican governor wrote about Adnan Fazeli, a former Freeport man who, according to court documents, fled Iran in 2009, who died last year while fighting for the Islamic State in Lebanon,"" according to WMTW.As Breitbart News reported previously, Fazeli ""initially came to Philadelphia in 2008 [as a refugee from Iran] and then moved to Portland, Maine [in 2009],"" according to a Facebook post by Fazeli's brother, Dr. Jabbar Fazeli, a physician who resides in Maine and has had a practice there for over a decade.Maine is now the thirteenth state to formally withdraw from the federal refugee resettlement program. In those states, the federal government selects a voluntary agency (VOLAG) to operate the program on its behalf under the statutorily questionable Wilson Fish alternative program.Three other states have withdrawn from the federal refugee resettlement program this year: Texas, New Jersey, and Kansas.Nine states withdrew from the federal refugee resettlement program between 1990 and 2015: Kentucky, Idaho, North Dakota, South Dakota, Nevada, Tennessee, Alabama, Louisiana, and Alaska.In three other states, Vermont, Colorado, and Massachusetts, the federal government operates the refugee resettlement program under the Wilson Fish alternative program, even though those states have not withdrawn from the program.The Tennessee General Assembly is suing the federal government for its operation of the federal refugee resettlement in the state of Tennessee on Tenth Amendment grounds, an argument that is only available to the thirteen states that have formally withdrawn from the federal program.In those states, state taxpayers are required by the federal government to pay for the medical, housing, English as a Second Language, welfare, and translation expenses of refugees resettled within their jurisdiction without their consent. This amounts to an unfunded liability.The Center for Immigration Studies estimated that in the state of Tennessee these expenses amount to $165 million annually.In October, the Tennessee General Assembly ""selected the Thomas More Law Center to represent the state in its lawsuit against the federal government over the resettlement of refugees in the Volunteer State.""The Thomas More Law Center, which is representing the Tennessee General Assembly at no cost to the state, is expected to file the lawsuit in federal district court within the next few months.Both Texas and Alabama have also sued the federal government to end the refugee resettlement program in their states, but only on the grounds that the federal government has failed to comply with the ""consultation clause"" of the Refugee Act of 1980, which requires the federal government and the director of the Office of Refugee Resettlement to consult with local and state governments prior to resettling refugees within their jurisdictions.Both lawsuits lost in federal district court and are now on appeal. The courts ruled, in part, that even a cursory communication of intent to place refugees in a state with that state's government complies with the consultation clause.That argument, however, is not available to the federal government in the case of local governments with which they have had no communications.Such is the situation in Oakland County, Michigan, where County Executive L. Brooks Patterson said in September he intends to sue the federal government for its placement of thousands of refugees in the county over the past decade without providing any communication to him or other county officials.Gov. LePage of Maine did not immediately respond to inquiries from Breitbart News as to whether he intends to have Maine join Tennessee's Tenth Amendment lawsuit against the federal government to end the refugee resettlement program in his state as well.It is unclear if LePage's announcement four days before Tuesday's presidential election will have an impact on the outcome of the contest between Republican nominee Donald Trump and Democrat nominee Hillary Clinton in the state.Maine is one of only two states in which electoral college votes in the presidential election are not allocated on a winner take-all basis. Two of Maine's electoral college votes are given to the statewide winner, while the two other electoral college votes are given to the winner in each of the state's two Congressional Districts.As of Saturday, Real Clear Politics classifies both the state of Maine and the Second Congressional district as tossups, and the First Congressional District as ""Leans Clinton."" SIGN UP"	['Paul', 'Clinton', 'Trump', 'LePage', 'Obama']	[]
